p,lambda,lrb_lambda,rb_p,p_raw,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9,1.2034981913136722e-08,0.0,0.0,0.261035429046315,6.66598555283837e-06,0.6666665916666674
0.0005,0.0005,0.0005,0.0005,0.0001,0.9999978261850218,2.1738149782457583e-06,0.9996236447897635,0.00037635521023648977,0.9999967392775326,0.9994354671846454,0.0,0.0,9,9,1.8093251765609877e-07,1.9667849803228776e-06,2.3577299764765414e-06,0.002234184342542976,0.00039890136349898683,0.005365370711146356
0.001,0.001,0.001,0.001,0.0002,0.9999923421800766,7.657819923401199e-06,0.99925901419421,0.0007409858057899621,0.9999885132701148,0.9988885212913149,0.0,0.0,9,9,2.624977060318777e-07,7.399259925988666e-06,7.918399920758823e-06,0.0018750850332666684,0.000346756703652411,0.004416409093435889
0.0025,0.0025,0.0025,0.0025,0.0005,0.9999474398025257,5.256019747434948e-05,0.9981239786187602,0.0018760213812397675,0.9999211597037884,0.9971859679281404,0.0,0.0,9,9,5.477075428329787e-07,5.1978471146796323e-05,5.308996266906174e-05,0.0015245233552020744,0.0007828465937715156,0.003994834651785016
0.005,0.005,0.005,0.005,0.001,0.9997767451616326,0.00022325483836738158,0.996243365884233,0.003756634115766988,0.9996651177424488,0.9943650488263496,0.0,0.0,9,9,1.4410281472300573e-06,0.00022188180738114127,0.0002246517933786052,0.0015693028834688736,0.003339468406605306,0.006554001454459999
0.01,0.01,0.01,0.01,0.002,0.998894464717722,0.0011055352822779696,0.9924828187418385,0.007517181258161476,0.998341697076583,0.9887242281127577,0.0,0.0,9,9,5.408465243115607e-06,0.001100490055661596,0.0011105805088943432,0.0013297356417776034,0.00747453272525469,0.010205703097942966
0.025,0.025,0.025,0.025,0.005,0.990159066765076,0.009840933234923965,0.9814048428526183,0.01859515714738169,0.985238600147614,0.9721072642789274,0.0,0.0,9,9,4.221808603034219e-05,0.009795349715379853,0.009877426567892478,0.0012870598394538707,0.01851297773487018,0.021198904108010855
0.0375,0.0375,0.0375,0.0375,0.0075,0.9724441016088923,0.027555898391107725,0.9723207136101261,0.027679286389873936,0.9586661524133384,0.9584810704151893,0.0,0.0,9,9,0.00010899085320950577,0.027452827565471783,0.027670034176633104,0.0013042538629631872,0.027378199086217983,0.029734878315984523
0.05,0.05,0.05,0.05,0.01,0.928236267384304,0.07176373261569602,0.963273267033934,0.03672673296606599,0.8923544010764559,0.944909900550901,0.0,0.0,9,9,0.0001677778062191463,0.07159236195074319,0.07193510328064903,0.0012701954172697524,0.03598509340014912,0.03850534958827994
0.0625,0.0625,0.0625,0.0625,0.0125,0.8736853345964799,0.1263146654035201,0.9543324564566754,0.045667543543324585,0.8105280018947199,0.9314986846850132,0.0,0.0,9,9,0.0002924082911567742,0.12603423873965763,0.12660994006723397,0.0012061227568973191,0.04535749074642515,0.0477720516822796
0.075,0.075,0.075,0.075,0.015,0.835250134980832,0.164749865019168,0.9457106885428931,0.054289311457106915,0.752875202471248,0.9185660328143397,0.0,0.0,9,9,0.00044653205419949214,0.16427948635720518,0.16515987034840138,0.0012595917296890247,0.05350041290499596,0.05605101170615654
0.1,0.1,0.1,0.1,0.02,0.733237869334288,0.26676213066571197,0.9287941340453919,0.0712058659546081,0.5998568040014319,0.8931912010680879,0.0,0.0,8,9,0.0010775167276627555,0.26578391200882767,0.2677879439887872,0.0012011985217666784,0.07084772195818945,0.07321392993452737
0.15,0.15,0.15,0.15,0.03,0.5947856040521439,0.40521439594785613,0.8964725343686079,0.10352746563139215,0.3921784060782159,0.844708801552912,0.0,0.0,8,9,0.002437332189858294,0.4029729026369377,0.40758529725748044,0.0012923881797450825,0.10372055362946125,0.10629047360376195
0.2,0.2,0.2,0.2,0.04,0.504356804956432,0.495643195043568,0.867655467990112,0.13234453200988805,0.25653520743464797,0.801483201985168,0.0,0.0,8,9,0.005782013007346007,0.4898818937678477,0.5013766989862329,0.0014388556661589402,0.13615120930515456,0.13891553994417793
0.25,0.25,0.25,0.25,0.05,0.44493067221736,0.55506932778264,0.8407850682588159,0.15921493174118406,0.16739600832603996,0.761177602388224,0.0,0.0,8,9,0.00525697970250854,0.5498484638348488,0.5603790877295424,0.001570909608903045,0.16875016364583176,0.17182282494843842
