p,lambda,lrb_lambda,rb_p,p_raw,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9,1.235488003561664e-08,0.0,3.333333298272123e-08,0.261035429046315,6.66598555283837e-06,0.6666665916666674
0.0005,0.0005,0.0005,0.0005,0.0001,0.9999969543475306,3.045652469446658e-06,0.9996236447897635,0.00037635521023648977,0.9999954315212957,0.9994354671846454,0.0,0.0,9,9,2.0497264269159953e-07,2.856879971369075e-06,3.2360999675518087e-06,0.002234184342542976,0.00039890136349898683,0.005365370711146356
0.001,0.001,0.001,0.001,0.0002,0.9999893249067734,1.0675093226608645e-05,0.99925901419421,0.0007409858057899621,0.9999839873601601,0.9988885212913149,0.0,0.0,9,9,2.716358938700594e-07,1.039461489604765e-05,1.0910573224109932e-05,0.0018750850332666684,0.000346756703652411,0.004416409093435889
0.0025,0.0025,0.0025,0.0025,0.0005,0.9999228211874384,7.717881256164016e-05,0.9981239786187602,0.0018760213812397675,0.9998842317811577,0.9971859679281404,0.0,0.0,9,9,5.981958497388377e-07,7.65031225683499e-05,7.777942588893527e-05,0.0015245233552020744,0.0007828465937715156,0.003994834651785016
0.005,0.005,0.005,0.005,0.001,0.9996633865093661,0.0003366134906338525,0.996243365884233,0.003756634115766988,0.9994950797640492,0.9943650488263496,0.0,0.0,9,9,1.7198839189866711e-06,0.00033495745165046387,0.0003383834966163013,0.0015693028834688736,0.003339468406605306,0.006554001454459999
0.01,0.01,0.01,0.01,0.002,0.9984524003488092,0.0015475996511907786,0.9924828187418385,0.007517181258161476,0.997678600523214,0.9887242281127577,0.0,0.0,9,9,6.627404964440431e-06,0.0015410436145895546,0.0015542963177903601,0.0013297356417776034,0.00747453272525469,0.010205703097942966
0.025,0.025,0.025,0.025,0.005,0.9862183348044834,0.013781665195516601,0.9814048428526183,0.01859515714738169,0.979327502206725,0.9721072642789274,0.0,0.0,9,9,4.4241322348512654e-05,0.013739840449268334,0.013821189195121542,0.0012870598394538707,0.01851297773487018,0.021198904108010855
0.0375,0.0375,0.0375,0.0375,0.0075,0.9530924951357417,0.04690750486425832,0.9723207136101261,0.027679286389873936,0.9296387427036126,0.9584810704151893,0.0,0.0,9,9,8.264279542641974e-05,0.04682434619842324,0.04699039969009604,0.0013042538629631872,0.027378199086217983,0.029734878315984523
0.05,0.05,0.05,0.05,0.01,0.912104534212288,0.08789546578771201,0.963273267033934,0.03672673296606599,0.8681568013184319,0.944909900550901,0.0,0.0,9,9,0.00014056005274329516,0.087753065789136,0.0880384631196154,0.0012701954172697524,0.03598509340014912,0.03850534958827994
0.0625,0.0625,0.0625,0.0625,0.0125,0.8661413346719199,0.1338586653280801,0.9543324564566754,0.045667543543324585,0.7992120020078799,0.9314986846850132,0.0,0.0,9,9,0.000266060701099878,0.13360569466394295,0.13415421732512464,0.0012061227568973191,0.04535749074642515,0.0477720516822796
0.075,0.075,0.075,0.075,0.015,0.8334714683319518,0.16652853166804815,0.9457106885428931,0.054289311457106915,0.7502072024979279,0.9185660328143397,0.0,0.0,9,9,0.0004226810534063932,0.16608569433914305,0.16693190233068095,0.0012595917296890247,0.05350041290499596,0.05605101170615654
0.1,0.1,0.1,0.1,0.02,0.73371200266288,0.26628799733712005,0.9287941340453919,0.0712058659546081,0.6005680039943199,0.8931912010680879,0.0,0.0,9,9,0.0010781900108311033,0.2651645200150214,0.2673433786598995,0.0012011985217666784,0.07084772195818945,0.07321392993452737
0.15,0.15,0.15,0.15,0.03,0.5947898707187679,0.4052101292812321,0.8964725343686079,0.10352746563139215,0.39218480607815187,0.844708801552912,0.0,0.0,9,9,0.0024426647670420334,0.40294128663725387,0.40755223059114437,0.0012923881797450825,0.10372055362946125,0.10629047360376195
0.2,0.2,0.2,0.2,0.04,0.504356804956432,0.495643195043568,0.867655467990112,0.13234453200988805,0.25653520743464797,0.801483201985168,0.0,0.0,9,9,0.005792006553087158,0.49010811243225216,0.5012721869872782,0.0014388556661589402,0.13615120930515456,0.13891553994417793
0.25,0.25,0.25,0.25,0.05,0.44493067221736,0.55506932778264,0.8407850682588159,0.15921493174118406,0.16739600832603996,0.761177602388224,0.0,0.0,9,9,0.005122525522422617,0.5499531251671353,0.5606155677271776,0.001570909608903045,0.16875016364583176,0.17182282494843842
