p,lambda,lrb_lambda,rb_p,p_raw,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9,1.2768775798930753e-08,0.0,3.333333298272123e-08,0.261035429046315,6.66598555283837e-06,0.6666665916666674
0.0005,0.0005,0.0005,0.0005,0.0001,0.9999985040000149,1.4959999851127392e-06,0.9996236447897635,0.00037635521023648977,0.9999977560000224,0.9994354671846454,0.0,0.0,9,9,2.0905364470695897e-07,1.2579999874029468e-06,1.682537483227442e-06,0.002234184342542976,0.00039890136349898683,0.005365370711146356
0.001,0.001,0.001,0.001,0.0002,0.9999951383125486,4.861687451396257e-06,0.99925901419421,0.0007409858057899621,0.999992707468823,0.9988885212913149,0.0,0.0,9,9,2.645042719540448e-07,4.624004953712735e-06,5.139216615268616e-06,0.0018750850332666684,0.000346756703652411,0.004416409093435889
0.0025,0.0025,0.0025,0.0025,0.0005,0.9999679615550704,3.203844492960517e-05,0.9981239786187602,0.0018760213812397675,0.9999519423326055,0.9971859679281404,0.0,0.0,9,9,5.028913990542727e-07,3.152250305971105e-05,3.250803117493817e-05,0.0015245233552020744,0.0007828465937715156,0.003994834651785016
0.005,0.005,0.005,0.005,0.001,0.9998664898213351,0.00013351017866491954,0.996243365884233,0.003756634115766988,0.9997997347320026,0.9943650488263496,0.0,0.0,9,9,1.1626894236823413e-06,0.000132291278677088,0.00013463999865359622,0.0015693028834688736,0.003339468406605306,0.006554001454459999
0.01,0.01,0.01,0.01,0.002,0.999355092912699,0.0006449070873010276,0.9924828187418385,0.007517181258161476,0.9990326393690486,0.9887242281127577,0.0,0.0,9,9,3.359943502562226e-06,0.0006416486489675855,0.0006484288007158057,0.0013297356417776034,0.00747453272525469,0.010205703097942966
0.025,0.025,0.025,0.025,0.005,0.9941176014188239,0.005882398581176118,0.9814048428526183,0.01859515714738169,0.991176402128236,0.9721072642789274,0.0,0.0,9,9,3.634978583452732e-05,0.005846957042597158,0.00591979290560202,0.0012870598394538707,0.01851297773487018,0.021198904108010855
0.0375,0.0375,0.0375,0.0375,0.0075,0.9831358121686419,0.016864187831358124,0.9723207136101261,0.027679286389873936,0.9747037182529628,0.9584810704151893,0.0,0.0,9,9,0.00012049093620311981,0.016746066499206038,0.016981374710186257,0.0013042538629631872,0.027378199086217983,0.029734878315984523
0.05,0.05,0.05,0.05,0.01,0.9649416736839166,0.03505832631608341,0.963273267033934,0.03672673296606599,0.9474125105258748,0.944909900550901,0.0,0.0,8,9,0.00025589556246334854,0.03479016498543164,0.035317360926826406,0.0012701954172697524,0.03598509340014912,0.03850534958827994
0.0625,0.0625,0.0625,0.0625,0.0125,0.9187770674788959,0.08122293252110413,0.9543324564566754,0.045667543543324585,0.8781656012183439,0.9314986846850132,0.0,0.0,6,9,0.00039415813727208804,0.08083982852493514,0.08162470318375299,0.0012061227568973191,0.04535749074642515,0.0477720516822796
0.075,0.075,0.075,0.075,0.015,0.8575525347578079,0.1424474652421921,0.9457106885428931,0.054289311457106915,0.7863288021367119,0.9185660328143397,0.0,0.0,6,9,0.0005621671953861809,0.14194907591384273,0.14298416923682494,0.0012595917296890247,0.05350041290499596,0.05605101170615654
0.1,0.1,0.1,0.1,0.02,0.732590936007424,0.267409063992576,0.9287941340453919,0.0712058659546081,0.598886404011136,0.8931912010680879,0.0,0.0,5,9,0.0011115952623424053,0.26634933066984,0.2684864826484685,0.0012011985217666784,0.07084772195818945,0.07321392993452737
0.15,0.15,0.15,0.15,0.03,0.5945765373875679,0.4054234626124321,0.8964725343686079,0.10352746563139215,0.3918648060813519,0.844708801552912,0.0,0.0,5,9,0.002416955702341613,0.40281913197180863,0.40775383058912845,0.0012923881797450825,0.10372055362946125,0.10629047360376195
0.2,0.2,0.2,0.2,0.04,0.50434933828984,0.49565066171016003,0.867655467990112,0.13234453200988805,0.25652400743475995,0.801483201985168,0.0,0.0,5,9,0.005805814192596545,0.49031199509688006,0.5021104376455622,0.0014388556661589402,0.13615120930515456,0.13891553994417793
0.25,0.25,0.25,0.25,0.05,0.44493067221736,0.55506932778264,0.8407850682588159,0.15921493174118406,0.16739600832603996,0.761177602388224,0.0,0.0,5,9,0.005433291001211406,0.5495865118374682,0.5606648477266848,0.001570909608903045,0.16875016364583176,0.17182282494843842
