p,lambda,lrb_lambda,rb_p,p_raw,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9,1.2218598148011172e-08,0.0,0.0,0.261035429046315,6.66598555283837e-06,0.6666665916666674
0.0005,0.0005,0.0005,0.0005,0.0001,0.9999990865000091,9.134999908733121e-07,0.9996236447897635,0.00037635521023648977,0.9999986297500137,0.9994354671846454,0.0,0.0,9,9,1.9166019549955722e-07,7.069999928832615e-07,1.082666655882747e-06,0.002234184342542976,0.00039890136349898683,0.005365370711146356
0.001,0.001,0.001,0.001,0.0002,0.9999973521600265,2.647839973501931e-06,0.99925901419421,0.0007409858057899621,0.9999960282400397,0.9988885212913149,0.0,0.0,9,9,2.877933405088028e-07,2.3577299764765414e-06,2.9406299706380423e-06,0.0018750850332666684,0.000346756703652411,0.004416409093435889
0.0025,0.0025,0.0025,0.0025,0.0005,0.9999826332944862,1.736670551377717e-05,0.9981239786187602,0.0018760213812397675,0.9999739499417293,0.9971859679281404,0.0,0.0,9,9,4.847781769744106e-07,1.6886323893516852e-05,1.7832205261636425e-05,0.0015245233552020744,0.0007828465937715156,0.003994834651785016
0.005,0.005,0.005,0.005,0.001,0.9999249610407505,7.50389592495404e-05,0.996243365884233,0.003756634115766988,0.9998874415611255,0.9943650488263496,0.0,0.0,9,9,1.1284457781000449e-06,7.392010146078931e-05,7.612773923870719e-05,0.0015693028834688736,0.003339468406605306,0.006554001454459999
0.01,0.01,0.01,0.01,0.002,0.999666495275835,0.00033350472416504573,0.9924828187418385,0.007517181258161476,0.9994997429137525,0.9887242281127577,0.0,0.0,9,9,2.9680049353065713e-06,0.0003307030213729822,0.00033640525463596305,0.0013297356417776034,0.00747453272525469,0.010205703097942966
0.025,0.025,0.025,0.025,0.005,0.99722466989442,0.002775330105579954,0.9814048428526183,0.01859515714738169,0.99583700484163,0.9721072642789274,0.0,0.0,9,9,2.7985475635574706e-05,0.0027471729517282075,0.00280300239757004,0.0012870598394538707,0.01851297773487018,0.021198904108010855
0.0375,0.0375,0.0375,0.0375,0.0075,0.9923534787431318,0.007646521256868155,0.9723207136101261,0.027679286389873936,0.9885302181146978,0.9584810704151893,0.0,0.0,8,9,8.178504284704815e-05,0.007568619924313791,0.007728133309385448,0.0013042538629631872,0.027378199086217983,0.029734878315984523
0.05,0.05,0.05,0.05,0.01,0.9840155734931777,0.015984426506822302,0.963273267033934,0.03672673296606599,0.9760233602397664,0.944909900550901,0.0,0.0,6,9,0.00016495762289434892,0.015825125175081944,0.016154653705120058,0.0012701954172697524,0.03598509340014912,0.03850534958827994
0.0625,0.0625,0.0625,0.0625,0.0125,0.9678682136546511,0.032131786345348856,0.9543324564566754,0.045667543543324585,0.9518023204819768,0.9314986846850132,0.0,0.0,5,9,0.00033954762164700465,0.03178835008211639,0.03247925439520741,0.0012061227568973191,0.04535749074642515,0.0477720516822796
0.075,0.075,0.075,0.075,0.015,0.9423779659095537,0.057622034090446306,0.9457106885428931,0.054289311457106915,0.9135669488643305,0.9185660328143397,0.0,0.0,5,9,0.0006152640122956614,0.05700103302998966,0.05821799941782002,0.0012595917296890247,0.05350041290499596,0.05605101170615654
0.1,0.1,0.1,0.1,0.02,0.86413600135864,0.13586399864136,0.9287941340453919,0.0712058659546081,0.7962040020379599,0.8931912010680879,0.0,0.0,5,9,0.0017829197888615841,0.1340327879930055,0.13748388129182787,0.0012011985217666784,0.07084772195818945,0.07321392993452737
0.15,0.15,0.15,0.15,0.03,0.66115467005512,0.33884532994488004,0.8964725343686079,0.10352746563139215,0.49173200508267995,0.844708801552912,0.0,0.0,4,9,0.004589680085494762,0.3342986846570132,0.34319931390134023,0.0012923881797450825,0.10372055362946125,0.10629047360376195
0.2,0.2,0.2,0.2,0.04,0.49236960507630395,0.507630394923696,0.867655467990112,0.13234453200988805,0.23855440761445595,0.801483201985168,0.0,0.0,4,9,0.005654915435012527,0.5018143309818567,0.512940261537264,0.0014388556661589402,0.13615120930515456,0.13891553994417793
0.25,0.25,0.25,0.25,0.05,0.44061867226047996,0.5593813277395201,0.8407850682588159,0.15921493174118406,0.16092800839071994,0.761177602388224,0.0,0.0,4,9,0.004871818329428296,0.554460090455399,0.5643887516894458,0.001570909608903045,0.16875016364583176,0.17182282494843842
