check_num,p_index,p,p_raw,lrb_lambda,rb_p,lrb_f,lrb_fidelity,lrb_error_rate,lrb_a,lrb_b,lrb_chi2,lrb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_f,rb_fidelity,rb_error_rate,rb_a,rb_b,rb_chi2,rb_n_points,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high,lambda
5,9,0.0625,0.0125,0.0625,0.0625,0.9265630027343699,0.9510420018229132,0.04895799817708679,0.0,0.8937966193886299,58.33794934434183,6,0.00044639655672217276,0.048507594074924026,0.04936224974637748,0.9314986846850132,0.9543324564566754,0.045667543543324585,0.0,0.9999999996386602,0.08243627639471239,9,0.0012061227568973191,0.04535749074642515,0.0477720516822796,0.0625
5,10,0.075,0.015,0.075,0.075,0.872683201273168,0.915122134182112,0.08487786581788803,0.0,0.8692767699714202,65.85070374871579,6,0.0006804261638718662,0.08421932715780678,0.08557858047754754,0.9185660328143397,0.9457106885428931,0.054289311457106915,0.0,0.9999999996313111,0.03493862815281297,9,0.0012595917296890247,0.05350041290499596,0.05605101170615654,0.075
5,11,0.1,0.02,0.1,0.1,0.65859200341408,0.77239466894272,0.22760533105727998,0.0,0.8170789118018632,56.46570054749593,5,0.0013680623393298008,0.22625636040410307,0.22899161371008397,0.8931912010680879,0.9287941340453919,0.0712058659546081,0.0,0.9999999995891279,0.07181257318799888,9,0.0012011985217666784,0.07084772195818945,0.07321392993452737,0.1
5,12,0.15,0.03,0.15,0.15,0.3876512061234879,0.5917674707489919,0.40823252925100806,0.0,0.7023530199661759,7.1096622693035485,4,0.002395615315893958,0.4058547159414528,0.41051899322814345,0.844708801552912,0.8964725343686079,0.10352746563139215,0.0,0.9999999995411423,0.13772101756178265,9,0.0012923881797450825,0.10372055362946125,0.10629047360376195,0.15
5,13,0.2,0.04,0.2,0.2,0.251317607486824,0.5008784049912159,0.49912159500878406,0.0,0.579096014805809,4.579606498063333,4,0.005480399058097725,0.4939776163935571,0.5051385336152814,0.801483201985168,0.867655467990112,0.13234453200988805,0.0,0.9999999994789539,0.8839571538680595,9,0.0014388556661589402,0.13615120930515456,0.13891553994417793,0.2
5,14,0.25,0.05,0.25,0.25,0.16709760832902396,0.44473173888601597,0.5552682611139841,0.0,0.45761001231130005,6.800741570638071,4,0.005512148336368197,0.5493403465065966,0.5606054130606125,0.761177602388224,0.8407850682588159,0.15921493174118406,0.0,0.9999999997442425,4.352818761045253,9,0.001570909608903045,0.16875016364583176,0.17182282494843842,0.25
6,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9,1.1093818535662109e-08,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9,0.261035429046315,6.66598555283837e-06,0.6666665916666674,0.0
6,1,0.0005,0.0001,0.0005,0.0005,0.9999980620000194,0.999998708000013,1.2919999869964727e-06,0.0,0.9992624140342431,0.2876725993129498,9,1.9286578538548654e-07,1.082666655882747e-06,1.461999985408191e-06,0.9994354671846454,0.9996236447897635,0.00037635521023648977,0.0,0.9999999999934934,0.14174297536775526,9,0.002234184342542976,0.00039890136349898683,0.005365370711146356,0.0005
6,2,0.001,0.0002,0.001,0.001,0.9999942745150573,0.9999961830100382,3.816989961769046e-06,0.0,0.9985080567177718,0.26382911143093524,9,2.731086682384158e-07,3.5342499646873193e-06,4.083649959185642e-06,0.9988885212913149,0.99925901419421,0.0007409858057899621,0.0,0.9999999997189982,0.1120663133186339,9,0.0018750850332666684,0.000346756703652411,0.004416409093435889,0.001
6,3,0.0025,0.0005,0.0025,0.0025,0.999960406779196,0.9999736045194639,2.6395480536067772e-05,0.0,0.996273257744573,1.3904960137380153,9,4.767546181307221e-07,2.5917824140742063e-05,2.687714353122317e-05,0.9971859679281404,0.9981239786187602,0.0018760213812397675,0.0,1.0000000007363585,0.07613014816103914,9,0.0015245233552020744,0.0007828465937715156,0.003994834651785016,0.0025
6,4,0.005,0.001,0.005,0.005,0.9998355172216449,0.99989034481443,0.00010965518557004561,0.0,0.9924831372358339,4.038092374036461,9,1.184421588534901e-06,0.00010847778558176202,0.00011077110362560205,0.9943650488263496,0.996243365884233,0.003756634115766988,0.0,0.9999999996862204,0.15173289466139842,9,0.0015693028834688736,0.003339468406605306,0.006554001454459999,0.005
6,5,0.01,0.002,0.01,0.01,0.9992133194110668,0.9994755462740446,0.0005244537259554427,0.0,0.9848626745082568,11.061269561632884,9,3.7168509734787234e-06,0.0005207807061253789,0.0005282563274375063,0.9887242281127577,0.9924828187418385,0.007517181258161476,0.0,1.0000000001343021,0.16115886361862947,9,0.0013297356417776034,0.00747453272525469,0.010205703097942966,0.01
6,6,0.025,0.005,0.025,0.025,0.9930262750697373,0.9953508500464915,0.0046491499535085135,0.0,0.9609153276633832,25.420298394466627,9,3.24393756260005e-05,0.004618520904214769,0.004684054037959466,0.9721072642789274,0.9814048428526183,0.01859515714738169,0.0,0.9999999970627368,0.08246516504061516,9,0.0012870598394538707,0.01851297773487018,0.021198904108010855,0.025
6,7,0.0375,0.0075,0.0375,0.0375,0.9795260862047391,0.9863507241364928,0.013649275863507171,0.0,0.9396923572122953,54.42862180374014,9,9.649925536373515e-05,0.013554379704456285,0.013745405942545932,0.9584810704151893,0.9723207136101261,0.027679286389873936,0.0,0.9999999975954177,0.08203844155751312,9,0.0013042538629631872,0.027378199086217983,0.029734878315984523,0.0375
6,8,0.05,0.01,0.05,0.05,0.9557620484423794,0.9705080322949197,0.029491967705080335,0.0,0.9172383044308242,79.75809996703887,6,0.00021067002355433599,0.029294161627058467,0.029708167009584927,0.944909900550901,0.963273267033934,0.03672673296606599,0.0,0.9999999984641825,0.020527919457243894,9,0.0012701954172697524,0.03598509340014912,0.03850534958827994,0.05
6,9,0.0625,0.0125,0.0625,0.0625,0.9110626488893735,0.9407084325929157,0.0592915674070843,0.0,0.8938215597023438,79.3638048879353,6,0.0004120510537281688,0.05887483274458505,0.05969838148301618,0.9314986846850132,0.9543324564566754,0.045667543543324585,0.0,0.9999999996386602,0.08243627639471239,9,0.0012061227568973191,0.04535749074642515,0.0477720516822796,0.0625
6,10,0.075,0.015,0.075,0.075,0.8531112014688879,0.902074134312592,0.09792586568740802,0.0,0.869303837003839,79.0324887262345,6,0.0006876505742251848,0.09730655902693448,0.098672169679945,0.9185660328143397,0.9457106885428931,0.054289311457106915,0.0,0.9999999996313111,0.03493862815281297,9,0.0012595917296890247,0.05350041290499596,0.05605101170615654,0.075
6,11,0.1,0.02,0.1,0.1,0.65763200342368,0.77175466894912,0.22824533105087996,0.0,0.8170790822676925,53.75706797794095,5,0.001480190679580326,0.22678017906553152,0.22985966703473668,0.8931912010680879,0.9287941340453919,0.0712058659546081,0.0,0.9999999995891279,0.07181257318799888,9,0.0012011985217666784,0.07084772195818945,0.07321392993452737,0.1
6,12,0.15,0.03,0.15,0.15,0.38817920611820794,0.5921194707454719,0.4078805292545281,0.0,0.7023529206174222,12.140512469333004,5,0.002516438801790536,0.40529036394709633,0.41011325456553416,0.844708801552912,0.8964725343686079,0.10352746563139215,0.0,0.9999999995411423,0.13772101756178265,9,0.0012923881797450825,0.10372055362946125,0.10629047360376195,0.15
6,13,0.2,0.04,0.2,0.2,0.251511207484888,0.501007471656592,0.498992528343408,0.0,0.5790959358141939,10.447960499063985,5,0.005496904887139077,0.49383293372833725,0.5047554082857793,0.801483201985168,0.867655467990112,0.13234453200988805,0.0,0.9999999994789539,0.8839571538680595,9,0.0014388556661589402,0.13615120930515456,0.13891553994417793,0.2
6,14,0.25,0.05,0.25,0.25,0.16710720832892795,0.444738138885952,0.5552618611140481,0.0,0.45761000769229404,11.904832562615681,5,0.00549399781740605,0.5501902664980973,0.5613235783867643,0.761177602388224,0.8407850682588159,0.15921493174118406,0.0,0.9999999997442425,4.352818761045253,9,0.001570909608903045,0.16875016364583176,0.17182282494843842,0.25
7,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9,1.2768775798930753e-08,0.0,3.333333298272123e-08,1.0,1.0,0.0,0.0,1.0,0.0,9,0.261035429046315,6.66598555283837e-06,0.6666665916666674,0.0
7,1,0.0005,0.0001,0.0005,0.0005,0.9999977560000224,0.9999985040000149,1.4959999851127392e-06,0.0,0.9992622248715555,0.15548177226608012,9,2.0905364470695897e-07,1.2579999874029468e-06,1.682537483227442e-06,0.9994354671846454,0.9996236447897635,0.00037635521023648977,0.0,0.9999999999934934,0.14174297536775526,9,0.002234184342542976,0.00039890136349898683,0.005365370711146356,0.0005
7,2,0.001,0.0002,0.001,0.001,0.999992707468823,0.9999951383125486,4.861687451396257e-06,0.0,0.9985101178070487,0.41701412453180675,9,2.645042719540448e-07,4.624004953712735e-06,5.139216615268616e-06,0.9988885212913149,0.99925901419421,0.0007409858057899621,0.0,0.9999999997189982,0.1120663133186339,9,0.0018750850332666684,0.000346756703652411,0.004416409093435889,0.001
7,3,0.0025,0.0005,0.0025,0.0025,0.9999519423326055,0.9999679615550704,3.203844492960517e-05,0.0,0.9962766680001812,4.8640339311142355,9,5.028913990542727e-07,3.152250305971105e-05,3.250803117493817e-05,0.9971859679281404,0.9981239786187602,0.0018760213812397675,0.0,1.0000000007363585,0.07613014816103914,9,0.0015245233552020744,0.0007828465937715156,0.003994834651785016,0.0025
7,4,0.005,0.001,0.005,0.005,0.9997997347320026,0.9998664898213351,0.00013351017866491954,0.0,0.9924931922056657,9.624536188790618,9,1.1626894236823413e-06,0.000132291278677088,0.00013463999865359622,0.9943650488263496,0.996243365884233,0.003756634115766988,0.0,0.9999999996862204,0.15173289466139842,9,0.0015693028834688736,0.003339468406605306,0.006554001454459999,0.005
7,5,0.01,0.002,0.01,0.01,0.9990326393690486,0.999355092912699,0.0006449070873010276,0.0,0.984943688492289,37.69093513615906,9,3.359943502562226e-06,0.0006416486489675855,0.0006484288007158057,0.9887242281127577,0.9924828187418385,0.007517181258161476,0.0,1.0000000001343021,0.16115886361862947,9,0.0013297356417776034,0.00747453272525469,0.010205703097942966,0.01
7,6,0.025,0.005,0.025,0.025,0.991176402128236,0.9941176014188239,0.005882398581176118,0.0,0.961030147478063,74.91192874300985,9,3.634978583452732e-05,0.005846957042597158,0.00591979290560202,0.9721072642789274,0.9814048428526183,0.01859515714738169,0.0,0.9999999970627368,0.08246516504061516,9,0.0012870598394538707,0.01851297773487018,0.021198904108010855,0.025
7,7,0.0375,0.0075,0.0375,0.0375,0.9747037182529628,0.9831358121686419,0.016864187831358124,0.0,0.9397922445869054,132.16611410813246,9,0.00012049093620311981,0.016746066499206038,0.016981374710186257,0.9584810704151893,0.9723207136101261,0.027679286389873936,0.0,0.9999999975954177,0.08203844155751312,9,0.0013042538629631872,0.027378199086217983,0.029734878315984523,0.0375
7,8,0.05,0.01,0.05,0.05,0.9474125105258748,0.9649416736839166,0.03505832631608341,0.0,0.9173036887157165,209.43320073816707,8,0.00025589556246334854,0.03479016498543164,0.035317360926826406,0.944909900550901,0.963273267033934,0.03672673296606599,0.0,0.9999999984641825,0.020527919457243894,9,0.0012701954172697524,0.03598509340014912,0.03850534958827994,0.05
7,9,0.0625,0.0125,0.0625,0.0625,0.8781656012183439,0.9187770674788959,0.08122293252110413,0.0,0.8938595577220548,281.1946833923429,6,0.00039415813727208804,0.08083982852493514,0.08162470318375299,0.9314986846850132,0.9543324564566754,0.045667543543324585,0.0,0.9999999996386602,0.08243627639471239,9,0.0012061227568973191,0.04535749074642515,0.0477720516822796,0.0625
7,10,0.075,0.015,0.075,0.075,0.7863288021367119,0.8575525347578079,0.1424474652421921,0.0,0.8693597578250327,288.01593361981617,6,0.0005621671953861809,0.14194907591384273,0.14298416923682494,0.9185660328143397,0.9457106885428931,0.054289311457106915,0.0,0.9999999996313111,0.03493862815281297,9,0.0012595917296890247,0.05350041290499596,0.05605101170615654,0.075
7,11,0.1,0.02,0.1,0.1,0.598886404011136,0.732590936007424,0.267409063992576,0.0,0.8170909072177421,88.967980518241,5,0.0011115952623424053,0.26634933066984,0.2684864826484685,0.8931912010680879,0.9287941340453919,0.0712058659546081,0.0,0.9999999995891279,0.07181257318799888,9,0.0012011985217666784,0.07084772195818945,0.07321392993452737,0.1
7,12,0.15,0.03,0.15,0.15,0.3918648060813519,0.5945765373875679,0.4054234626124321,0.0,0.7023522226421774,9.213456133312262,5,0.002416955702341613,0.40281913197180863,0.40775383058912845,0.844708801552912,0.8964725343686079,0.10352746563139215,0.0,0.9999999995411423,0.13772101756178265,9,0.0012923881797450825,0.10372055362946125,0.10629047360376195,0.15
7,13,0.2,0.04,0.2,0.2,0.25652400743475995,0.50434933828984,0.49565066171016003,0.0,0.5790937931501045,11.639735623360052,5,0.005805814192596545,0.49031199509688006,0.5021104376455622,0.801483201985168,0.867655467990112,0.13234453200988805,0.0,0.9999999994789539,0.8839571538680595,9,0.0014388556661589402,0.13615120930515456,0.13891553994417793,0.2
7,14,0.25,0.05,0.25,0.25,0.16739600832603996,0.44493067221736,0.55506932778264,0.0,0.4576098691738559,10.073233932249332,5,0.005433291001211406,0.5495865118374682,0.5606648477266848,0.761177602388224,0.8407850682588159,0.15921493174118406,0.0,0.9999999997442425,4.352818761045253,9,0.001570909608903045,0.16875016364583176,0.17182282494843842,0.25
8,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9,1.2768775798930755e-08,0.0,3.333333298272123e-08,1.0,1.0,0.0,0.0,1.0,0.0,9,0.261035429046315,6.66598555283837e-06,0.6666665916666674,0.0
8,1,0.0005,0.0001,0.0005,0.0005,0.9999974246875257,0.999998283125017,1.716874982959915e-06,0.0,0.9992628760167591,0.45336436112457495,9,1.9147102138995042e-07,1.537499984660684e-06,1.93227998079859e-06,0.9994354671846454,0.9996236447897635,0.00037635521023648977,0.0,0.9999999999934934,0.14174297536775526,9,0.002234184342542976,0.00039890136349898683,0.005365370711146356,0.0005
8,2,0.001,0.0002,0.001,0.001,0.9999917644600823,0.999994509640055,5.490359945015122e-06,0.0,0.9985126033117113,0.4693175212677134,9,2.70188836721115e-07,5.175408281488103e-06,5.698419943023225e-06,0.9988885212913149,0.99925901419421,0.0007409858057899621,0.0,0.9999999997189982,0.1120663133186339,9,0.0018750850332666684,0.000346756703652411,0.004416409093435889,0.001
8,3,0.0025,0.0005,0.0025,0.0025,0.999944802084052,0.999963201389368,3.6798610631993967e-05,0.0,0.9962874049826862,2.0568434812557634,9,5.296055512270089e-07,3.624921147504789e-05,3.731107687698909e-05,0.9971859679281404,0.9981239786187602,0.0018760213812397675,0.0,1.0000000007363585,0.07613014816103914,9,0.0015245233552020744,0.0007828465937715156,0.003994834651785016,0.0025
8,4,0.005,0.001,0.005,0.005,0.999760496452395,0.9998403309682633,0.00015966903173669778,0.0,0.9925353954920576,9.965250714486842,9,1.3159266970062908e-06,0.0001582661484174075,0.00016093490672408617,0.9943650488263496,0.996243365884233,0.003756634115766988,0.0,0.9999999996862204,0.15173289466139842,9,0.0015693028834688736,0.003339468406605306,0.006554001454459999,0.005
8,5,0.01,0.002,0.01,0.01,0.9988690343313097,0.9992460228875398,0.0007539771124601691,0.0,0.9850415006923443,33.44479409937143,9,3.822010656360999e-06,0.0007503895924960702,0.0007576977369564019,0.9887242281127577,0.9924828187418385,0.007517181258161476,0.0,1.0000000001343021,0.16115886361862947,9,0.0013297356417776034,0.00747453272525469,0.010205703097942966,0.01
8,6,0.025,0.005,0.025,0.025,0.9897065516129344,0.9931377010752896,0.006862298924710353,0.0,0.9611674750951399,133.0523930115825,9,3.9098155764549084e-05,0.006825020331749698,0.006906085624805782,0.9721072642789274,0.9814048428526183,0.01859515714738169,0.0,0.9999999970627368,0.08246516504061516,9,0.0012870598394538707,0.01851297773487018,0.021198904108010855,0.025
8,7,0.0375,0.0075,0.0375,0.0375,0.9726578802734213,0.9817719201822808,0.018228079817719234,0.0,0.9398510239479986,198.94345729394567,9,0.00011600864440768087,0.018103941258960497,0.018339314216606884,0.9584810704151893,0.9723207136101261,0.027679286389873936,0.0,0.9999999975954177,0.08203844155751312,9,0.0013042538629631872,0.027378199086217983,0.029734878315984523,0.0375
8,8,0.05,0.01,0.05,0.05,0.939772800602272,0.959848533734848,0.04015146626515198,0.0,0.9173912780280273,304.1944420156396,8,0.00020961504785031498,0.03993273986733925,0.04034141351658584,0.944909900550901,0.963273267033934,0.03672673296606599,0.0,0.9999999984641825,0.020527919457243894,9,0.0012701954172697524,0.03598509340014912,0.03850534958827994,0.05
8,9,0.0625,0.0125,0.0625,0.0625,0.872674401273256,0.9151162675155039,0.0848837324844961,0.0,0.8938689280738321,295.8302216340993,6,0.00038619977564295833,0.08450436182162308,0.08529501781371658,0.9314986846850132,0.9543324564566754,0.045667543543324585,0.0,0.9999999996386602,0.08243627639471239,9,0.0012061227568973191,0.04535749074642515,0.0477720516822796,0.0625
8,10,0.075,0.015,0.075,0.075,0.7862952021370478,0.857530134758032,0.14246986524196803,0.0,0.869359705044741,287.39918416605946,6,0.0005883181103169587,0.1418904092477626,0.14306835056931663,0.9185660328143397,0.9457106885428931,0.054289311457106915,0.0,0.9999999996313111,0.03493862815281297,9,0.0012595917296890247,0.05350041290499596,0.05605101170615654,0.075
8,11,0.1,0.02,0.1,0.1,0.598854404011456,0.732569602674304,0.26743039732569596,0.0,0.8170909098199178,92.4043951853131,6,0.0011418316428620549,0.2662982160036846,0.26866781597998846,0.8931912010680879,0.9287941340453919,0.0712058659546081,0.0,0.9999999995891279,0.07181257318799888,9,0.0012011985217666784,0.07084772195818945,0.07321392993452737,0.1
8,12,0.15,0.03,0.15,0.15,0.3918656060813439,0.5945770707208959,0.40542292927910406,0.0,0.7023522222961525,13.701497686553122,6,0.00242124123273896,0.4028336813049965,0.40752227859144396,0.844708801552912,0.8964725343686079,0.10352746563139215,0.0,0.9999999995411423,0.13772101756178265,9,0.0012923881797450825,0.10372055362946125,0.10629047360376195,0.15
8,13,0.2,0.04,0.2,0.2,0.25652560743474395,0.504350404956496,0.49564959504350403,0.0,0.5790937923450231,17.947168625986958,6,0.005566185221740964,0.49009326443240075,0.5015228963181042,0.801483201985168,0.867655467990112,0.13234453200988805,0.0,0.9999999994789539,0.8839571538680595,9,0.0014388556661589402,0.13615120930515456,0.13891553994417793,0.2
8,14,0.25,0.05,0.25,0.25,0.16739600832603996,0.44493067221736,0.55506932778264,0.0,0.45760986917981833,19.53215118960288,6,0.0055918647101911405,0.549734565169321,0.56101066105656,0.761177602388224,0.8407850682588159,0.15921493174118406,0.0,0.9999999997442425,4.352818761045253,9,0.001570909608903045,0.16875016364583176,0.17182282494843842,0.25
9,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9,1.2345504705750991e-08,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9,0.261035429046315,6.66598555283837e-06,0.6666665916666674,0.0
9,1,0.0005,0.0001,0.0005,0.0005,0.9999973216750268,0.9999982144500178,1.7855499822028165e-06,0.0,0.9992633331436882,0.3836958155788521,9,2.0043974965922933e-07,1.6058333173196715e-06,2.0012899799581874e-06,0.9994354671846454,0.9996236447897635,0.00037635521023648977,0.0,0.9999999999934934,0.14174297536775526,9,0.002234184342542976,0.00039890136349898683,0.005365370711146356,0.0005
9,2,0.001,0.0002,0.001,0.001,0.9999916715400833,0.9999944476933887,5.552306611256164e-06,0.0,0.9985112775401594,0.26810699128339827,9,2.5510569772857033e-07,5.3085599468483124e-06,5.808004941876277e-06,0.9988885212913149,0.99925901419421,0.0007409858057899621,0.0,0.9999999997189982,0.1120663133186339,9,0.0018750850332666684,0.000346756703652411,0.004416409093435889,0.001
9,3,0.0025,0.0005,0.0025,0.0025,0.9999420647253794,0.9999613764835863,3.8623516413704984e-05,0.0,0.9962926357126544,0.8803953823538593,9,5.194320275486458e-07,3.8044787169511096e-05,3.913379510878112e-05,0.9971859679281404,0.9981239786187602,0.0018760213812397675,0.0,1.0000000007363585,0.07613014816103914,9,0.0015245233552020744,0.0007828465937715156,0.003994834651785016,0.0025
9,4,0.005,0.001,0.005,0.005,0.9997486289000137,0.9998324192666758,0.00016758073332423518,0.0,0.992547538560581,4.213271173457819,9,1.270986825859071e-06,0.00016623654833780588,0.00016877773856227574,0.9943650488263496,0.996243365884233,0.003756634115766988,0.0,0.9999999996862204,0.15173289466139842,9,0.0015693028834688736,0.003339468406605306,0.006554001454459999,0.005
9,5,0.01,0.002,0.01,0.01,0.9988068102519319,0.9992045401679546,0.0007954598320454309,0.0,0.9850653798195913,21.828719002838092,9,4.313306924839246e-06,0.0007911579054217244,0.000799833805335104,0.9887242281127577,0.9924828187418385,0.007517181258161476,0.0,1.0000000001343021,0.16115886361862947,9,0.0013297356417776034,0.00747453272525469,0.010205703097942966,0.01
9,6,0.025,0.005,0.025,0.025,0.9889321790106782,0.9926214526737854,0.0073785473262145684,0.0,0.9612346218066702,152.4364796697505,9,3.9485319492695164e-05,0.007339933120200701,0.007420127925798603,0.9721072642789274,0.9814048428526183,0.01859515714738169,0.0,0.9999999970627368,0.08246516504061516,9,0.0012870598394538707,0.01851297773487018,0.021198904108010855,0.025
9,7,0.0375,0.0075,0.0375,0.0375,0.9696253423037466,0.9797502282024978,0.020249771797502203,0.0,0.9399361699634119,274.97452057401006,9,0.00011744115332836296,0.020129726732036154,0.02036188347638108,0.9584810704151893,0.9723207136101261,0.027679286389873936,0.0,0.9999999975954177,0.08203844155751312,9,0.0013042538629631872,0.027378199086217983,0.029734878315984523,0.0375
9,8,0.05,0.01,0.05,0.05,0.9377965366220345,0.9585310244146896,0.041468975585310375,0.0,0.9174084582120181,335.9025639181424,8,0.00021524704315223158,0.04124018838759818,0.04165371558346283,0.944909900550901,0.963273267033934,0.03672673296606599,0.0,0.9999999984641825,0.020527919457243894,9,0.0012701954172697524,0.03598509340014912,0.03850534958827994,0.05
9,9,0.0625,0.0125,0.0625,0.0625,0.8731488012685119,0.915432534179008,0.08456746582099195,0.0,0.8938680265478753,303.65396485570517,7,0.0004132243436516531,0.08413324715866757,0.08498316715016843,0.9314986846850132,0.9543324564566754,0.045667543543324585,0.0,0.9999999996386602,0.08243627639471239,9,0.0012061227568973191,0.04535749074642515,0.0477720516822796,0.0625
9,10,0.075,0.015,0.075,0.075,0.785350402146496,0.856900268097664,0.14309973190233605,0.0,0.8693609600806181,287.50843108030506,6,0.0005785447340134585,0.1424888945751112,0.14362553456374472,0.9185660328143397,0.9457106885428931,0.054289311457106915,0.0,0.9999999996313111,0.03493862815281297,9,0.0012595917296890247,0.05350041290499596,0.05605101170615654,0.075
9,11,0.1,0.02,0.1,0.1,0.599058404009416,0.732705602672944,0.26729439732705595,0.0,0.8170908357025748,95.55302104119394,7,0.001142406955507457,0.26632516000341505,0.26845356531546444,0.8931912010680879,0.9287941340453919,0.0712058659546081,0.0,0.9999999995891279,0.07181257318799888,9,0.0012011985217666784,0.07084772195818945,0.07321392993452737,0.1
9,12,0.15,0.03,0.15,0.15,0.39187360608126387,0.594582404054176,0.40541759594582405,0.0,0.7023522197983405,13.297090236454258,6,0.0025000533247045917,0.40285522797144774,0.40783598525497355,0.844708801552912,0.8964725343686079,0.10352746563139215,0.0,0.9999999995411423,0.13772101756178265,9,0.0012923881797450825,0.10372055362946125,0.10629047360376195,0.15
9,13,0.2,0.04,0.2,0.2,0.256526407434736,0.504350938289824,0.495649061710176,0.0,0.5790937919178846,19.557025591011524,6,0.005826458118681554,0.49062448576042184,0.5014767309852327,0.801483201985168,0.867655467990112,0.13234453200988805,0.0,0.9999999994789539,0.8839571538680595,9,0.0014388556661589402,0.13615120930515456,0.13891553994417793,0.2
9,14,0.25,0.05,0.25,0.25,0.16739600832603996,0.44493067221736,0.55506932778264,0.0,0.457609869175999,17.035672118401305,6,0.005271189619907334,0.5501936798313966,0.5605392583946073,0.761177602388224,0.8407850682588159,0.15921493174118406,0.0,0.9999999997442425,4.352818761045253,9,0.001570909608903045,0.16875016364583176,0.17182282494843842,0.25
10,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9,1.2710047578570804e-08,0.0,3.333333298272123e-08,1.0,1.0,0.0,0.0,1.0,0.0,9,0.261035429046315,6.66598555283837e-06,0.6666665916666674,0.0
10,1,0.0005,0.0001,0.0005,0.0005,0.9999971533375285,0.999998102225019,1.8977749810522582e-06,0.0,0.999263546890172,0.25821341896406635,9,1.8479221867418478e-07,1.716874982959915e-06,2.070299979339829e-06,0.9994354671846454,0.9996236447897635,0.00037635521023648977,0.0,0.9999999999934934,0.14174297536775526,9,0.002234184342542976,0.00039890136349898683,0.005365370711146356,0.0005
10,2,0.001,0.0002,0.001,0.001,0.9999902676400974,0.9999935117600649,6.488239935098505e-06,0.0,0.9985145776813706,0.3504884120561509,9,2.742305783832344e-07,6.20173660459411e-06,6.740066599397743e-06,0.9988885212913149,0.99925901419421,0.0007409858057899621,0.0,0.9999999997189982,0.1120663133186339,9,0.0018750850332666684,0.000346756703652411,0.004416409093435889,0.001
10,3,0.0025,0.0005,0.0025,0.0025,0.9999337640083624,0.9999558426722416,4.415732775842063e-05,0.0,0.9963086056116197,6.343035167886961,9,5.178597907881686e-07,4.3597547788931656e-05,4.464147142846375e-05,0.9971859679281404,0.9981239786187602,0.0018760213812397675,0.0,1.0000000007363585,0.07613014816103914,9,0.0015245233552020744,0.0007828465937715156,0.003994834651785016,0.0025
10,4,0.005,0.001,0.005,0.005,0.9997070970643791,0.9998047313762527,0.00019526862374730225,0.0,0.9926012048255406,14.709941862147087,9,1.3357140505336933e-06,0.0001939788268602305,0.00019652430209071258,0.9943650488263496,0.996243365884233,0.003756634115766988,0.0,0.9999999996862204,0.15173289466139842,9,0.0015693028834688736,0.003339468406605306,0.006554001454459999,0.005
10,5,0.01,0.002,0.01,0.01,0.9986300118836998,0.9990866745891331,0.0009133254108668609,0.0,0.9851731042507992,48.365611792738214,9,4.691403170163425e-06,0.0009085637075809672,0.000918394320816085,0.9887242281127577,0.9924828187418385,0.007517181258161476,0.0,1.0000000001343021,0.16115886361862947,9,0.0013297356417776034,0.00747453272525469,0.010205703097942966,0.01
10,6,0.025,0.005,0.025,0.025,0.9874045001259549,0.9916030000839701,0.008396999916029935,0.0,0.9613733530862284,301.69378961523137,9,4.2030292663204715e-05,0.008357051916429565,0.008440247915597592,0.9721072642789274,0.9814048428526183,0.01859515714738169,0.0,0.9999999970627368,0.08246516504061516,9,0.0012870598394538707,0.01851297773487018,0.021198904108010855,0.025
10,7,0.0375,0.0075,0.0375,0.0375,0.9653285903467141,0.9768857268978094,0.023114273102190608,0.0,0.9400556247863573,458.70133964300163,9,0.00010210503037924378,0.023023831716428394,0.023213274967867275,0.9584810704151893,0.9723207136101261,0.027679286389873936,0.0,0.9999999975954177,0.08203844155751312,9,0.0013042538629631872,0.027378199086217983,0.029734878315984523,0.0375
10,8,0.05,0.01,0.05,0.05,0.9225269307747307,0.9483512871831538,0.05164871281684624,0.0,0.9175622005682398,608.3754851806624,9,0.0001875454109146998,0.051466331965336586,0.05182723521506101,0.944909900550901,0.963273267033934,0.03672673296606599,0.0,0.9999999984641825,0.020527919457243894,9,0.0012701954172697524,0.03598509340014912,0.03850534958827994,0.05
10,9,0.0625,0.0125,0.0625,0.0625,0.866643201333568,0.9110954675557119,0.08890453244428809,0.0,0.8938781379925057,345.644282639677,9,0.000376777484319374,0.08852642044806919,0.08925623377410445,0.9314986846850132,0.9543324564566754,0.045667543543324585,0.0,0.9999999996386602,0.08243627639471239,9,0.0012061227568973191,0.04535749074642515,0.0477720516822796,0.0625
