p,lambda,lrb_lambda,rb_p,p_raw,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9,1.2034981913136724e-08,0.0,0.0,0.261035429046315,6.66598555283837e-06,0.6666665916666674
0.0005,0.0005,0.0005,0.0005,0.0001,0.9999991583333419,8.41666658146778e-07,0.9996236447897635,0.00037635521023648977,0.9999987375000127,0.9994354671846454,0.0,0.0,9,9,1.8896918134501105e-07,6.396666604180368e-07,1.014999989834564e-06,0.002234184342542976,0.00039890136349898683,0.005365370711146356
0.001,0.001,0.001,0.001,0.0002,0.9999980677200192,1.93227998079859e-06,0.99925901419421,0.0007409858057899621,0.999997101580029,0.9988885212913149,0.0,0.0,9,9,2.441906608213578e-07,1.682537483227442e-06,2.1738149782457583e-06,0.0018750850332666684,0.000346756703652411,0.004416409093435889
0.0025,0.0025,0.0025,0.0025,0.0005,0.9999863728001364,1.3627199863641692e-05,0.9981239786187602,0.0018760213812397675,0.9999795592002044,0.9971859679281404,0.0,0.0,9,9,5.103116583333221e-07,1.3028119869695765e-05,1.405270985943563e-05,0.0015245233552020744,0.0007828465937715156,0.003994834651785016
0.005,0.005,0.005,0.005,0.001,0.9999445815429541,5.54184570459304e-05,0.996243365884233,0.003756634115766988,0.9999168723144313,0.9943650488263496,0.0,0.0,9,9,1.0666791381169024e-06,5.4467279455239215e-05,5.6473715976945726e-05,0.0015693028834688736,0.003339468406605306,0.006554001454459999
0.01,0.01,0.01,0.01,0.002,0.9997586585989134,0.00024134140108655888,0.9924828187418385,0.007517181258161476,0.9996379878983702,0.9887242281127577,0.0,0.0,9,9,2.9868690558464373e-06,0.0002383956255159747,0.0002443371050565579,0.0013297356417776034,0.00747453272525469,0.010205703097942966
0.025,0.025,0.025,0.025,0.005,0.9980698624193014,0.0019301375806985988,0.9814048428526183,0.01859515714738169,0.997104793628952,0.9721072642789274,0.0,0.0,9,9,2.2189841286779218e-05,0.0019120034283466624,0.0019537927252621045,0.0012870598394538707,0.01851297773487018,0.021198904108010855
0.0375,0.0375,0.0375,0.0375,0.0075,0.9948202682117974,0.005179731788202635,0.9723207136101261,0.027679286389873936,0.992230402317696,0.9584810704151893,0.0,0.0,7,9,6.317900206102896e-05,0.005113075109535976,0.005238734462812728,0.0013042538629631872,0.027378199086217983,0.029734878315984523
0.05,0.05,0.05,0.05,0.01,0.9879042134542911,0.012095786545708864,0.963273267033934,0.03672673296606599,0.9818563201814368,0.944909900550901,0.0,0.0,6,9,0.00015821656305817865,0.011934047880659548,0.012254214437457863,0.0012701954172697524,0.03598509340014912,0.03850534958827994
0.0625,0.0625,0.0625,0.0625,0.0125,0.9768979215643542,0.023102078435645823,0.9543324564566754,0.045667543543324585,0.9653468823465311,0.9314986846850132,0.0,0.0,5,9,0.0002903089073214937,0.02280083945199158,0.023358700566413,0.0012061227568973191,0.04535749074642515,0.0477720516822796
0.075,0.075,0.075,0.075,0.015,0.9554448457788848,0.04455515422111522,0.9457106885428931,0.054289311457106915,0.9331672686683272,0.9185660328143397,0.0,0.0,5,9,0.0006084419040080636,0.043962235507044325,0.045128662482046666,0.0012595917296890247,0.05350041290499596,0.05605101170615654
0.1,0.1,0.1,0.1,0.02,0.8863984011360159,0.11360159886398413,0.9287941340453919,0.0712058659546081,0.8295976017040239,0.8931912010680879,0.0,0.0,4,9,0.0017039407770984942,0.11202419087975815,0.11541382284586184,0.0012011985217666784,0.07084772195818945,0.07321392993452737
0.15,0.15,0.15,0.15,0.03,0.6532901368004319,0.3467098631995681,0.8964725343686079,0.10352746563139215,0.4799352052006479,0.844708801552912,0.0,0.0,4,9,0.00456502663784671,0.3423134045768659,0.3510668124893319,0.0012923881797450825,0.10372055362946125,0.10629047360376195
0.2,0.2,0.2,0.2,0.04,0.49190613841427194,0.508093861585728,0.867655467990112,0.13234453200988805,0.23785920762140794,0.801483201985168,0.0,0.0,3,9,0.005475927747624128,0.5029954723033787,0.5134358135323085,0.0014388556661589402,0.13615120930515456,0.13891553994417793
0.25,0.25,0.25,0.25,0.05,0.44065973892673593,0.5593402610732641,0.8407850682588159,0.15921493174118406,0.16098960839010393,0.761177602388224,0.0,0.0,3,9,0.005375244600625265,0.5540116851265499,0.5648674930179917,0.001570909608903045,0.16875016364583176,0.17182282494843842
