p,lambda,lrb_lambda,rb_p,p_raw,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9,1.1437728818892065e-08,0.0,0.0,0.261035429046315,6.66598555283837e-06,0.6666665916666674
0.0005,0.0005,0.0005,0.0005,0.0001,0.9999994276666723,5.723333277307674e-07,0.9996236447897635,0.00037635521023648977,0.9999991415000086,0.9994354671846454,0.0,0.0,9,9,1.826820819155998e-07,4.019999959581355e-07,7.743333255705309e-07,0.002234184342542976,0.00039890136349898683,0.005365370711146356
0.001,0.001,0.001,0.001,0.0002,0.9999987760000123,1.2239999876983987e-06,0.99925901419421,0.0007409858057899621,0.9999981640000184,0.9988885212913149,0.0,0.0,9,9,2.6395680434853054e-07,9.473333237863812e-07,1.461999985408191e-06,0.0018750850332666684,0.000346756703652411,0.004416409093435889
0.0025,0.0025,0.0025,0.0025,0.0005,0.9999915881875842,8.411812415842768e-06,0.9981239786187602,0.0018760213812397675,0.9999873822813762,0.9971859679281404,0.0,0.0,9,9,4.698808579660234e-07,7.918399920758823e-06,8.831514911711302e-06,0.0015245233552020744,0.0007828465937715156,0.003994834651785016
0.005,0.005,0.005,0.005,0.001,0.9999663698863364,3.363011366364077e-05,0.996243365884233,0.003756634115766988,0.9999495548295044,0.9943650488263496,0.0,0.0,9,9,1.101342558909736e-06,3.256782867433472e-05,3.47597587774251e-05,0.0015693028834688736,0.003339468406605306,0.006554001454459999
0.01,0.01,0.01,0.01,0.002,0.9998547540414524,0.0001452459585475907,0.9924828187418385,0.007517181258161476,0.9997821310621787,0.9887242281127577,0.0,0.0,9,9,2.858451187918827e-06,0.000142742633772599,0.0001481665585183478,0.0013297356417776034,0.00747453272525469,0.010205703097942966
0.025,0.025,0.025,0.025,0.005,0.9989023492376431,0.0010976507623569054,0.9814048428526183,0.01859515714738169,0.9983535238564647,0.9721072642789274,0.0,0.0,9,9,1.8703052656237593e-05,0.0010770855092291365,0.0011148374188515442,0.0012870598394538707,0.01851297773487018,0.021198904108010855
0.0375,0.0375,0.0375,0.0375,0.0075,0.9972349589609838,0.002765041039016203,0.9723207136101261,0.027679286389873936,0.9958524384414756,0.9584810704151893,0.0,0.0,7,9,5.448687398153924e-05,0.0027086688795799896,0.0028207939685920146,0.0013042538629631872,0.027378199086217983,0.029734878315984523
0.05,0.05,0.05,0.05,0.01,0.9943318515566815,0.0056681484433185325,0.963273267033934,0.03672673296606599,0.9914977773350222,0.944909900550901,0.0,0.0,5,9,0.00010926939548201427,0.0055529171044709225,0.005769464006305487,0.0012701954172697524,0.03598509340014912,0.03850534958827994
0.0625,0.0625,0.0625,0.0625,0.0125,0.989809204101908,0.01019079589809202,0.9543324564566754,0.045667543543324585,0.984713806152862,0.9314986846850132,0.0,0.0,5,9,0.00023217753743959892,0.009964936967017373,0.010438526455614707,0.0012061227568973191,0.04535749074642515,0.0477720516822796
0.075,0.075,0.075,0.075,0.015,0.9829637935036954,0.01703620649630455,0.9457106885428931,0.054289311457106915,0.9744456902555431,0.9185660328143397,0.0,0.0,4,9,0.00038529468266085265,0.016653066500136062,0.017427446225725497,0.0012595917296890247,0.05350041290499596,0.05605101170615654
0.1,0.1,0.1,0.1,0.02,0.9610242163897578,0.03897578361024223,0.9287941340453919,0.0712058659546081,0.9415363245846367,0.8931912010680879,0.0,0.0,4,9,0.0009419870417009081,0.038024863726417966,0.03978957565543762,0.0012011985217666784,0.07084772195818945,0.07321392993452737
0.15,0.15,0.15,0.15,0.03,0.8594613347387199,0.14053866526128012,0.8964725343686079,0.10352746563139215,0.7891920021080799,0.844708801552912,0.0,0.0,3,9,0.0033288691425937674,0.137190206628098,0.143780414562196,0.0012923881797450825,0.10372055362946125,0.10629047360376195
0.2,0.2,0.2,0.2,0.04,0.6758234699084319,0.3241765300915681,0.867655467990112,0.13234453200988805,0.5137352048626479,0.801483201985168,0.0,0.0,3,9,0.010954071032786578,0.3132088928679109,0.3346650633200161,0.0014388556661589402,0.13615120930515456,0.13891553994417793
0.25,0.25,0.25,0.25,0.05,0.593715737396176,0.406284262603824,0.8407850682588159,0.15921493174118406,0.3905736060942639,0.761177602388224,0.0,0.0,2,9,0.012117425050597482,0.39462854005371467,0.41767421448992453,0.001570909608903045,0.16875016364583176,0.17182282494843842
