p,lambda,lrb_lambda,rb_p,p_raw,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9,1.2593184043374641e-08,0.0,3.333333298272123e-08,0.261035429046315,6.66598555283837e-06,0.6666665916666674
0.0005,0.0005,0.0005,0.0005,0.0001,0.9999995310000047,4.6899999528449143e-07,0.9996236447897635,0.00037635521023648977,0.9999992965000071,0.9994354671846454,0.0,0.0,9,9,1.9098733017461798e-07,2.679999973054237e-07,6.733333265396269e-07,0.002234184342542976,0.00039890136349898683,0.005365370711146356
0.001,0.001,0.001,0.001,0.0002,0.9999993940000061,6.059999938523575e-07,0.99925901419421,0.0007409858057899621,0.999999091000009,0.9988885212913149,0.0,0.0,9,9,2.782851935662724e-07,3.349999966317796e-07,8.796666578492207e-07,0.0018750850332666684,0.000346756703652411,0.004416409093435889
0.0025,0.0025,0.0025,0.0025,0.0005,0.999995196770048,4.803229951999555e-06,0.9981239786187602,0.0018760213812397675,0.999992795155072,0.9971859679281404,0.0,0.0,9,9,5.607641770192393e-07,4.209944957977996e-06,5.3449199466371056e-06,0.0015245233552020744,0.0007828465937715156,0.003994834651785016
0.005,0.005,0.005,0.005,0.001,0.9999796687915783,2.033120842170888e-05,0.996243365884233,0.003756634115766988,0.9999695031873674,0.9943650488263496,0.0,0.0,9,9,1.1282550496818827e-06,1.9212383807865052e-05,2.1425534485808306e-05,0.0015693028834688736,0.003339468406605306,0.006554001454459999
0.01,0.01,0.01,0.01,0.002,0.9999140548758595,8.594512414050737e-05,0.9924828187418385,0.007517181258161476,0.9998710823137892,0.9887242281127577,0.0,0.0,9,9,3.5673009785213243e-06,8.233929304323429e-05,8.932140657341936e-05,0.0013297356417776034,0.00747453272525469,0.010205703097942966
0.025,0.025,0.025,0.025,0.005,0.9992553631452464,0.0007446368547535664,0.9814048428526183,0.01859515714738169,0.9988830447178696,0.9721072642789274,0.0,0.0,8,9,2.1055895558323128e-05,0.0007236298339230451,0.0007630792323691793,0.0012870598394538707,0.01851297773487018,0.021198904108010855
0.0375,0.0375,0.0375,0.0375,0.0075,0.9980930662590692,0.0019069337409307607,0.9723207136101261,0.027679286389873936,0.997139599388604,0.9584810704151893,0.0,0.0,6,9,6.30436765481789e-05,0.0018435489148979078,0.001968030593653025,0.0013042538629631872,0.027378199086217983,0.029734878315984523
0.05,0.05,0.05,0.05,0.01,0.9958449272415507,0.004155072758449285,0.963273267033934,0.03672673296606599,0.993767390862326,0.944909900550901,0.0,0.0,5,9,0.00011876686079864994,0.004030958631690438,0.004261590357384271,0.0012701954172697524,0.03598509340014912,0.03850534958827994
0.0625,0.0625,0.0625,0.0625,0.0125,0.9928372928316271,0.007162707168372862,0.9543324564566754,0.045667543543324585,0.9892559392474406,0.9314986846850132,0.0,0.0,4,9,0.0002626604170243034,0.006897421776625712,0.007414823605851839,0.0012061227568973191,0.04535749074642515,0.0477720516822796
0.075,0.075,0.075,0.075,0.015,0.9877164481228355,0.012283551877164456,0.9457106885428931,0.054289311457106915,0.9815746721842532,0.9185660328143397,0.0,0.0,4,9,0.00041916705700633105,0.011861737481382573,0.012704477952955267,0.0012595917296890247,0.05350041290499596,0.05605101170615654
0.1,0.1,0.1,0.1,0.02,0.9710072602899272,0.028992739710072768,0.9287941340453919,0.0712058659546081,0.956510890434891,0.8931912010680879,0.0,0.0,3,9,0.0009190051533105192,0.028137038438629733,0.029967377833659513,0.0012011985217666784,0.07084772195818945,0.07321392993452737
0.15,0.15,0.15,0.15,0.03,0.8980464010195358,0.10195359898046419,0.8964725343686079,0.10352746563139215,0.8470696015293038,0.844708801552912,0.0,0.0,2,9,0.0038347972917140627,0.0981713483516198,0.10584930027484032,0.0012923881797450825,0.10372055362946125,0.10629047360376195
0.2,0.2,0.2,0.2,0.04,0.730900802690992,0.269099197309008,0.867655467990112,0.13234453200988805,0.5963512040364879,0.801483201985168,0.0,0.0,2,9,0.01648571133740698,0.2525868988074644,0.28639363980273025,0.0014388556661589402,0.13615120930515456,0.13891553994417793
0.25,0.25,0.25,0.25,0.05,0.8512000014879999,0.1487999985120001,0.8407850682588159,0.15921493174118406,0.7768000022319999,0.761177602388224,0.0,0.0,2,9,0.020098697028336165,0.13084989735816768,0.1675831449908353,0.001570909608903045,0.16875016364583176,0.17182282494843842
