p,lambda,lrb_lambda,rb_p,p_raw,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9,1.2170209639670252e-08,0.0,0.0,0.261035429046315,6.66598555283837e-06,0.6666665916666674
0.0005,0.0005,0.0005,0.0005,0.0001,0.9999967639000324,3.2360999675518087e-06,0.9996236447897635,0.00037635521023648977,0.9999951458500486,0.9994354671846454,0.0,0.0,9,9,1.9638818097445912e-07,3.045652469446658e-06,3.447149965474239e-06,0.002234184342542976,0.00039890136349898683,0.005365370711146356
0.001,0.001,0.001,0.001,0.0002,0.999988599520114,1.1400479886014558e-05,0.99925901419421,0.0007409858057899621,0.999982899280171,0.9988885212913149,0.0,0.0,9,9,2.6074954854025943e-07,1.115468072176995e-05,1.1677574883184327e-05,0.0018750850332666684,0.000346756703652411,0.004416409093435889
0.0025,0.0025,0.0025,0.0025,0.0005,0.9999175732274909,8.242677250913655e-05,0.9981239786187602,0.0018760213812397675,0.9998763598412364,0.9971859679281404,0.0,0.0,9,9,6.121777601452856e-07,8.18234658485073e-05,8.29462491704902e-05,0.0015245233552020744,0.0007828465937715156,0.003994834651785016
0.005,0.005,0.005,0.005,0.001,0.9996465043185351,0.0003534956814649215,0.996243365884233,0.003756634115766988,0.9994697564778025,0.9943650488263496,0.0,0.0,9,9,2.0251267368817968e-06,0.00035171482148277367,0.00035541866687083257,0.0015693028834688736,0.003339468406605306,0.006554001454459999
0.01,0.01,0.01,0.01,0.002,0.9983746452162535,0.00162535478374648,0.9924828187418385,0.007517181258161476,0.9975619678243803,0.9887242281127577,0.0,0.0,9,9,6.741200617389205e-06,0.001618800933811948,0.0016319639836804845,0.0013297356417776034,0.00747453272525469,0.010205703097942966
0.025,0.025,0.025,0.025,0.005,0.9850543468161232,0.01494565318387675,0.9814048428526183,0.01859515714738169,0.9775815202241848,0.9721072642789274,0.0,0.0,9,9,3.883406936790883e-05,0.014909014250909904,0.014984199850158197,0.0012870598394538707,0.01851297773487018,0.021198904108010855
0.0375,0.0375,0.0375,0.0375,0.0075,0.9513583978197492,0.04864160218025082,0.9723207136101261,0.027679286389873936,0.9270375967296238,0.9584810704151893,0.0,0.0,9,9,8.112686432771663e-05,0.04855810084775236,0.04872102532612313,0.0013042538629631872,0.027378199086217983,0.029734878315984523
0.05,0.05,0.05,0.05,0.01,0.9117312008826879,0.08826879911731211,0.963273267033934,0.03672673296606599,0.8675968013240319,0.944909900550901,0.0,0.0,9,9,0.00014597845206303206,0.08813299111867023,0.08842621778240442,0.0012701954172697524,0.03598509340014912,0.03850534958827994
0.0625,0.0625,0.0625,0.0625,0.0125,0.8662112013378879,0.13378879866211213,0.9543324564566754,0.045667543543324585,0.7993168020068319,0.9314986846850132,0.0,0.0,9,9,0.00026316403517252757,0.13355195599781375,0.13404292132623744,0.0012061227568973191,0.04535749074642515,0.0477720516822796
0.075,0.075,0.075,0.075,0.015,0.833518934998144,0.166481065001856,0.9457106885428931,0.054289311457106915,0.750278402497216,0.9185660328143397,0.0,0.0,9,9,0.0004667490151826666,0.16602632367307013,0.16693661699730053,0.0012595917296890247,0.05350041290499596,0.05605101170615654
0.1,0.1,0.1,0.1,0.02,0.733719469329472,0.26628053067052804,0.9287941340453919,0.0712058659546081,0.6005792039942079,0.8931912010680879,0.0,0.0,9,9,0.0010906249568993253,0.2653300666800327,0.26738433865948996,0.0012011985217666784,0.07084772195818945,0.07321392993452737
0.15,0.15,0.15,0.15,0.03,0.5947898707187679,0.4052101292812321,0.8964725343686079,0.10352746563139215,0.39218480607815187,0.844708801552912,0.0,0.0,9,9,0.0023335360217540497,0.40265143064015246,0.4074013185926535,0.0012923881797450825,0.10372055362946125,0.10629047360376195
0.2,0.2,0.2,0.2,0.04,0.504356804956432,0.495643195043568,0.867655467990112,0.13234453200988805,0.25653520743464797,0.801483201985168,0.0,0.0,9,9,0.00560796963236933,0.4898681337679853,0.5010825336558413,0.0014388556661589402,0.13615120930515456,0.13891553994417793
0.25,0.25,0.25,0.25,0.05,0.44493067221736,0.55506932778264,0.8407850682588159,0.15921493174118406,0.16739600832603996,0.761177602388224,0.0,0.0,9,9,0.005139062585465253,0.5499508638338247,0.5608121757252115,0.001570909608903045,0.16875016364583176,0.17182282494843842
