timestamp_utc,backend,phase,event,probability_index,probability,batch_index,batch_shots,shots_remaining_before,shots_remaining_after,clifford_index,depth_index,depth,shots,circuit_dimension,circuit_qudits,circuit_operations,simulator_seconds,dem_compile_seconds,dem_sample_seconds,dem_cache_hit,dem_total_noise_locations,dem_active_noise_locations,dem_detectors,dem_logicals,unpack_seconds,record_seconds,process_seconds,load_seconds,write_seconds,total_seconds,notes
2026-06-15T22:04:39Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,0,0,10000,3,1,2,0.001723138,0.001435923,0.000184895,0,0,0,0,1,,,0.000250807,,,0.002000444,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:39Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,1,2,10000,3,1,34,0.012279793,0.004349779,0.007898926,0,16,16,0,1,,,0.000190745,,,0.012485717,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:39Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,2,4,10000,3,1,54,0.011527743,0.003791700,0.007708342,0,26,26,0,1,,,0.000165689,,,0.011707287,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:39Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,3,6,10000,3,1,82,0.025716380,0.008741926,0.016941312,0,40,40,0,1,,,0.000190946,,,0.025924037,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:39Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,4,10,10000,3,1,162,0.035529871,0.010845542,0.024650275,0,80,80,0,1,,,0.000197207,,,0.035744049,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:39Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,5,14,10000,3,1,250,0.053292843,0.015527650,0.037735537,0,124,124,0,1,,,0.000204210,,,0.053515568,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:39Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,6,18,10000,3,1,326,0.078240502,0.026865380,0.051342422,0,162,162,0,1,,,0.000184564,,,0.078443519,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:39Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,7,20,10000,3,1,370,0.083184196,0.026329822,0.056813598,0,184,184,0,1,,,0.000215912,,,0.083420335,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:39Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,8,22,10000,3,1,414,0.095315343,0.030239291,0.065034875,0,206,206,0,1,,,0.000195223,,,0.095531164,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:39Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,1,0,0,10000,3,1,2,0.000529566,0.000470286,0.000032049,0,0,0,0,1,,,0.000138508,,,0.000679245,simulated_shots=10001;reference_shot_dropped=1
