timestamp_utc,backend,phase,event,probability_index,probability,batch_index,batch_shots,shots_remaining_before,shots_remaining_after,clifford_index,depth_index,depth,shots,circuit_dimension,circuit_qudits,circuit_operations,simulator_seconds,dem_compile_seconds,dem_sample_seconds,dem_cache_hit,dem_total_noise_locations,dem_active_noise_locations,dem_detectors,dem_logicals,unpack_seconds,record_seconds,process_seconds,load_seconds,write_seconds,total_seconds,notes
2026-06-15T22:04:07Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,0,0,0,10000,3,1,2,0.000522903,0.000370509,0.000121526,0,0,0,0,1,,,0.000195854,,,0.000728717,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:07Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,0,1,2,10000,3,1,34,0.005283316,0.001998110,0.003264548,0,16,16,0,1,,,0.000121797,,,0.005412727,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:07Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,0,2,4,10000,3,1,54,0.007900008,0.002607044,0.005277565,0,26,26,0,1,,,0.000159396,,,0.008067059,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:07Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,0,3,6,10000,3,1,82,0.012013908,0.003773535,0.008223762,0,40,40,0,1,,,0.000116106,,,0.012139141,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:07Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,0,4,10,10000,3,1,162,0.021665116,0.007147708,0.014503723,0,80,80,0,1,,,0.000157062,,,0.021830755,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,0,5,14,10000,3,1,250,0.033381460,0.010848147,0.022519848,0,124,124,0,1,,,0.000138508,,,0.033528273,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,0,6,18,10000,3,1,326,0.045843832,0.016281353,0.029548574,0,162,162,0,1,,,0.000176238,,,0.046029799,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,0,7,20,10000,3,1,370,0.051955851,0.017843561,0.034098435,0,184,184,0,1,,,0.000134921,,,0.052099268,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,0,8,22,10000,3,1,414,0.058380523,0.019855977,0.038509387,0,206,206,0,1,,,0.000146022,,,0.058540090,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,1,0,0,10000,3,1,2,0.000287455,0.000245297,0.000025848,0,0,0,0,1,,,0.000115465,,,0.000410123,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,1,1,2,10000,3,1,26,0.003935487,0.001609447,0.002312686,0,12,12,0,1,,,0.000105486,,,0.004047105,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,1,2,4,10000,3,1,82,0.010741369,0.003493845,0.007234420,0,40,40,0,1,,,0.000128910,,,0.010878254,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,1,3,6,10000,3,1,126,0.016895917,0.005229626,0.011653546,0,62,62,0,1,,,0.000164767,,,0.017067847,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,1,4,10,10000,3,1,210,0.027660970,0.008598418,0.019049096,0,104,104,0,1,,,0.000134992,,,0.027803886,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,1,5,14,10000,3,1,286,0.039190175,0.013159009,0.026017088,0,142,142,0,1,,,0.000142024,,,0.039340013,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,1,6,18,10000,3,1,370,0.052150625,0.018045238,0.034092033,0,184,184,0,1,,,0.000136444,,,0.052296156,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,1,7,20,10000,3,1,398,0.054588633,0.018843904,0.035730223,0,198,198,0,1,,,0.000144860,,,0.054746216,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,1,8,22,10000,3,1,430,0.060233903,0.020860588,0.039358468,0,214,214,0,1,,,0.000155369,,,0.060400624,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,2,0,0,10000,3,1,2,0.000277006,0.000248553,0.000013606,0,0,0,0,1,,,0.000089196,,,0.000372844,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,2,1,2,10000,3,1,54,0.007849584,0.002676624,0.005158654,0,26,26,0,1,,,0.000139840,,,0.007996738,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,2,2,4,10000,3,1,98,0.013799703,0.004334359,0.009451056,0,48,48,0,1,,,0.000121657,,,0.013928703,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,2,3,6,10000,3,1,154,0.021543860,0.006903232,0.014626712,0,76,76,0,1,,,0.000137786,,,0.021703197,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,2,4,10,10000,3,1,238,0.042053486,0.012367736,0.029666193,0,118,118,0,1,,,0.000179574,,,0.042248138,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,2,5,14,10000,3,1,342,0.061273719,0.021139989,0.040108213,0,170,170,0,1,,,0.000172662,,,0.061461289,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,2,6,18,10000,3,1,394,0.069756533,0.024518889,0.045213679,0,196,196,0,1,,,0.000167241,,,0.069940325,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,2,7,20,10000,3,1,446,0.078114333,0.027280360,0.050808276,0,222,222,0,1,,,0.000200062,,,0.078330095,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,2,8,22,10000,3,1,486,0.084975989,0.029981590,0.054965655,0,242,242,0,1,,,0.000167292,,,0.085159501,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,3,0,0,10000,3,1,2,0.000331467,0.000295911,0.000014036,0,0,0,0,1,,,0.000113010,,,0.000452543,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,3,1,2,10000,3,1,26,0.003758136,0.001456321,0.002281186,0,12,12,0,1,,,0.000103663,,,0.003868241,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,3,2,4,10000,3,1,66,0.008801828,0.002825350,0.005951520,0,32,32,0,1,,,0.000127648,,,0.008936157,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,3,3,6,10000,3,1,114,0.015244031,0.004852033,0.010370968,0,56,56,0,1,,,0.000125434,,,0.015378081,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,3,4,10,10000,3,1,198,0.032919550,0.009584314,0.023318835,0,98,98,0,1,,,0.000190525,,,0.033119131,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:08Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,3,5,14,10000,3,1,274,0.049767578,0.016740668,0.033010278,0,136,136,0,1,,,0.000178162,,,0.049955858,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:09Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,3,6,18,10000,3,1,366,0.068799712,0.022896718,0.045872767,0,182,182,0,1,,,0.000208008,,,0.069019852,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:09Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,3,7,20,10000,3,1,422,0.085007938,0.030404127,0.054581811,0,210,210,0,1,,,0.000220931,,,0.085241884,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:09Z,dem,RB_comparison,simulate_depth,11,0.100000000,,10000,,,3,8,22,10000,3,1,462,0.087049108,0.030288862,0.056738646,0,230,230,0,1,,,0.000172822,,,0.087237159,simulated_shots=10001;reference_shot_dropped=1
