Probability,0.04
Fidelity averages,0.5791005948328606,0.03182191213577422,0.007940527669818858,0.059886411535617565,0.06316503909562235,nan,nan,nan,nan
Fidelity Standard Deviations,0.0020908847620440215,0.012003302452311536,0.004680569736984633,0.02809861013767171,0.0303767414446966,nan,nan,nan,nan
Rejected Runs,0.8934499333333334,0.9871240333333333,0.9876504333333332,0.9998273999999998,0.9998474000000002,0.9999982,1.0,0.9999999666666667,0.9999999
Rejected Standard Deviations,0.000326419865953171,0.00027020442672581063,9.997589153836697e-05,1.3893883546365278e-05,1.1709255598323074e-05,1.2754084313041821e-06,0.0,1.795054935763119e-07,3.0000000000862675e-07
