Probability,0.0001
Fidelity averages,0.9992532747962322,0.9992374564142318,0.9992500639350287,0.9992348193063489,0.9992237370325496,0.9991900157729002,0.9991272616730704,0.9991219173850288,0.999093620588899
Fidelity Standard Deviations,3.61762275492543e-05,3.060228610852231e-05,3.9529624437904305e-05,4.1883301403055975e-05,4.054192356955853e-05,3.882883430842288e-05,3.182621913271376e-05,3.6758819711950575e-05,4.379814990443784e-05
Rejected Runs,0.008269366666666667,0.024058533333333333,0.03844383333333334,0.05239716666666667,0.07995516666666666,0.10657390000000001,0.13261469999999997,0.14535726666666668,0.1578632333333333
Rejected Standard Deviations,9.420562026168542e-05,0.0006458220463529836,0.0007878124177464804,0.0010308871610845136,0.0013000524626166276,0.0013646877383978113,0.0013807952817126786,0.001362345182233767,0.0014835249842482915
