check_num,p_index,p,lrb_f,lrb_fidelity,lrb_error_rate,lrb_a,lrb_b,lrb_chi2,lrb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_f,rb_fidelity,rb_error_rate,rb_a,rb_b,rb_chi2,rb_n_points,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
15,6,0.0362021775,0.9103513408964866,0.9402342272643244,0.059765772735675626,0.0,0.9682546539692023,2397.216818284781,9,0.00010938483755705309,0.05965156740348432,0.05986367940136328,0.9591607604083924,0.9727738402722617,0.02722615972773834,0.0026484311749861624,0.9564055762658868,0.18404953593642162,9,0.0003485149577461179,0.026866162451338355,0.027575640470910233
15,7,0.0420687089,0.8611128013888719,0.9074085342592481,0.09259146574075194,0.0,0.9615364277896741,2428.7101687707454,9,0.00013051531804770104,0.09244578040887545,0.0927213217394535,0.9528376964716231,0.9685584643144155,0.0314415356855845,-0.0025768986501535133,0.9556149259848392,0.17677967771911027,9,0.00033459940485586664,0.031134773501985732,0.031765662615676836
15,8,0.0483293024,0.8248456017515439,0.883230401167696,0.11676959883230398,0.0,0.9534361224078357,1496.6426596186684,9,0.000184417512784165,0.11658978016743574,0.11696603616367313,0.9449613605503864,0.9633075737002575,0.03669242629974245,0.007917868446535388,0.9373816605670687,0.30321557032339785,9,0.00035948901759673413,0.03632600667674,0.037065079149349124
15,9,0.0547144504,0.79473600205264,0.8631573347017599,0.13684266529824007,0.0,0.9448734051766844,861.2495414718078,9,0.00026163837914055344,0.13654284663457164,0.13707515596258185,0.9387826486121735,0.9591884324081157,0.04081156759188431,-0.0033709554163363635,0.9418982932127219,0.2470958476438684,9,0.00034428091593419245,0.04049015207509842,0.04112721921539449
15,10,0.0635808794,0.7464296025357038,0.8309530683571359,0.1690469316428641,0.0,0.9316931419097966,515.5224780775762,9,0.00036704891795528196,0.16864507564688255,0.16938239830617607,0.9284817567151824,0.9523211711434549,0.047678828856545064,0.001678894989949793,0.9264492538529775,0.28224174351449144,9,0.0003232383696768776,0.04734177360658231,0.04802100517312328
15,11,0.0738841056,0.668860803311392,0.7792405355409281,0.2207594644590719,0.0,0.9143918275272055,260.2911422892884,9,0.0006234164052222787,0.22013574179864268,0.2214013204526534,0.9164766728352333,0.9443177818901555,0.05568221810984453,0.0019475189382242779,0.9151770831867648,0.13301036343374925,9,0.0002971127842435169,0.05539637352603615,0.05597639112023609
15,12,0.0858569606,0.5886064041139359,0.725737602742624,0.274262397257376,0.0,0.8921948077019453,156.47472189620234,9,0.0008509913987279172,0.2734717412652825,0.2751620025817134,0.9029223409707766,0.9352815606471845,0.06471843935281552,0.0027377163788330724,0.9008113493608917,0.3563009811702012,9,0.00031883437577180147,0.06440356079596447,0.06502980788303521
15,13,0.0925524149,0.551141604488584,0.7007610696590559,0.29923893034094406,0.0,0.8785645419055945,108.79832538648054,9,0.0009845246004780402,0.2983138743501947,0.3002572556640941,0.896376801036232,0.930917867357488,0.06908213264251195,-0.002042084361512578,0.8970447864868528,0.677330566193797,9,0.0003085738331482759,0.06877804731221952,0.06939856997268097
15,14,0.1,0.5225360047746399,0.6816906698497599,0.3183093301502401,0.0,0.8623059968689626,68.97553495215998,9,0.001184291311190999,0.31709113282908863,0.31938211947284556,0.8864952011350479,0.9243301340900318,0.07566986590996816,0.003773766071956545,0.8843505067761465,0.34930388950390945,9,0.0003255574047361155,0.0753830392461696,0.07601623390650442
15,15,0.143844989,0.30655280693447196,0.537701871289648,0.46229812871035203,0.0,0.7427066642435204,26.096926779372925,9,0.0031834841819588576,0.4594571687387617,0.4657042300096244,0.837702401622976,0.8918016010819839,0.10819839891801608,0.0016650546573062793,0.8363592972661232,0.10704103399511919,9,0.00039259681453526724,0.10778357225549767,0.1085644362476891
