p,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
3.35981829e-05,1.0,0.0,0.9999987330044521,1.2669955479216455e-06,1.0,0.9999980995066783,0.0,-18.586177585542423,9,9,1.3111039266506835e-08,0.0,0.0,0.005942087695779165,1.0576537283490948e-06,0.009274614307253893
0.000615848211,0.9999959518600404,4.048139959578201e-06,0.9991226597221067,0.0008773402778933237,0.9999939277900607,0.9986839895831601,0.0,0.4673654419907468,9,9,1.460661741621438e-07,3.90609996092639e-06,4.209944957977996e-06,0.00162549291654577,6.212259702209622e-07,0.0030860642354060986
0.0112883789,0.9979281206873855,0.002071879312614544,0.991519600084804,0.008480399915196002,0.9968921810310782,0.9872794001272059,0.0,0.002082702516943801,9,9,8.846054447555859e-06,0.002063102614035688,0.002080235194397644,0.0006966536021935337,0.007803798695295341,0.009129080335375886
0.0206130785,0.9908851934244813,0.009114806575518664,0.9846128641538714,0.015387135846128608,0.9863277901367221,0.9769192962308071,0.0,-0.005415467616652132,9,9,3.7217108690817285e-05,0.009079999909200054,0.009151780335148891,0.00044905165972842923,0.014977666516890031,0.01589440581438925
0.0233572147,0.9876393441236067,0.012360655876393345,0.9820780988458857,0.017921901154114295,0.9814590161854099,0.9731171482688284,0.0,0.017746171937722825,9,9,4.994209739561432e-05,0.012308831876911674,0.012407840995921461,0.000387600198167051,0.017504874171618046,0.018345937416540586
0.0311537409,0.9699529069671375,0.03004709303286246,0.9763868669027979,0.023613133097202144,0.9549293604507063,0.964580300354197,0.0,0.007386546530864522,9,9,9.163427448196566e-05,0.02995726263376077,0.030134093031992326,0.000370068468084461,0.023250844567491543,0.023972382480276208
0.0362021775,0.9531556938017763,0.04684430619822366,0.9727738402722617,0.02722615972773834,0.9297335407026645,0.9591607604083924,0.0,0.0026484311749861624,9,9,0.0001227614262240972,0.04671609019950583,0.04696493835701727,0.0003485149577461179,0.026866162451338355,0.027575640470910233
0.0420687089,0.92573600074264,0.07426399925736005,0.9685584643144155,0.0314415356855845,0.88860400111396,0.9528376964716231,0.0,-0.0025768986501535133,9,9,0.00015892735750364223,0.0740952099257146,0.07441279925587196,0.00033459940485586664,0.031134773501985732,0.031765662615676836
0.0483293024,0.8938581343947519,0.10614186560524808,0.9633075737002575,0.03669242629974245,0.8407872015921278,0.9449613605503864,0.0,0.007917868446535388,9,9,0.00019991428023749162,0.10593102827402306,0.10634282560323834,0.00035948901759673413,0.03632600667674,0.037065079149349124
0.0547144504,0.8674448013255519,0.1325551986744481,0.9591884324081157,0.04081156759188431,0.8011672019883278,0.9387826486121735,0.0,-0.0033709554163363635,9,9,0.0002815957459728242,0.13228473467715265,0.1328482546715175,0.00034428091593419245,0.04049015207509842,0.04112721921539449
0.0635808794,0.831879468347872,0.16812053165212804,0.9523211711434549,0.047678828856545064,0.7478192025218079,0.9284817567151824,0.0,0.001678894989949793,9,9,0.0003765342282390469,0.16779502765538318,0.16852769964805642,0.0003232383696768776,0.04734177360658231,0.04802100517312328
0.0738841056,0.778807468878592,0.22119253112140802,0.9443177818901555,0.05568221810984453,0.668211203317888,0.9164766728352333,0.0,0.0019475189382242779,9,9,0.0005707649606495005,0.22059538979404605,0.22170250444964162,0.0002971127842435169,0.05539637352603615,0.05597639112023609
0.0858569606,0.7254618694120479,0.27453813058795207,0.9352815606471845,0.06471843935281552,0.5881928041180721,0.9029223409707766,0.0,0.0027377163788330724,9,9,0.0008605550128686471,0.2736715919299507,0.27537580524624194,0.00031883437577180147,0.06440356079596447,0.06502980788303521
0.0925524149,0.7006704029932959,0.29932959700670414,0.930917867357488,0.06908213264251195,0.551005604489944,0.896376801036232,0.0,-0.002042084361512578,9,9,0.0009591047574733902,0.29831619968350465,0.30022610899773894,0.0003085738331482759,0.06877804731221952,0.06939856997268097
0.1,0.6815717365176158,0.3184282634823842,0.9243301340900318,0.07566986590996816,0.5223576047764238,0.8864952011350479,0.0,0.003773766071956545,9,9,0.0012219523900522968,0.31718120216152135,0.3194832394718343,0.0003255574047361155,0.0753830392461696,0.07601623390650442
0.143844989,0.53770133795632,0.46229866204368,0.8918016010819839,0.10819839891801608,0.30655200693448,0.837702401622976,0.0,0.0016650546573062793,9,9,0.0034841369228323705,0.45894911541050876,0.4658649553413504,0.00039259681453526724,0.10778357225549767,0.1085644362476891
0.206913808,0.42583467240832,0.57416532759168,0.8424986682416801,0.15750133175831993,0.13875200861248,0.7637480023625199,0.0,0.005418447710806801,9,9,0.004411854035881867,0.5700469489661972,0.5788462875448704,0.0005427543501606727,0.1569391130972755,0.15801115575322175
0.335981829,0.503422404965776,0.49657759503422405,0.7407237359260961,0.2592762640739039,0.255133607448664,0.611085603889144,0.0,0.007303776324532655,9,9,0.008412172132335607,0.48851182444821506,0.5044151629558484,0.0009063634742376312,0.258347560083191,0.2601345680653209
