p,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
3.35981829e-05,1.0,0.0,0.9999987330044521,1.2669955479216455e-06,1.0,0.9999980995066783,0.0,-18.586177585542423,9,9,1.355510276973047e-08,0.0,0.0,0.005942087695779165,1.0576537283490948e-06,0.009274614307253893
0.000615848211,0.9999973173200267,2.682679973275981e-06,0.9991226597221067,0.0008773402778933237,0.9999959759800402,0.9986839895831601,0.0,0.4673654419907468,9,9,1.4627843310970047e-07,2.5433199745128476e-06,2.8220399718170697e-06,0.00162549291654577,6.212259702209622e-07,0.0030860642354060986
0.0112883789,0.9985165092948348,0.0014834907051651802,0.991519600084804,0.008480399915196002,0.9977747639422524,0.9872794001272059,0.0,0.002082702516943801,9,9,7.431039020130203e-06,0.0014762277068378004,0.0014906252650938034,0.0006966536021935337,0.007803798695295341,0.009129080335375886
0.0206130785,0.9931340044819933,0.006865995518006707,0.9846128641538714,0.015387135846128608,0.9897010067229899,0.9769192962308071,0.0,-0.005415467616652132,9,9,3.5228387961117295e-05,0.0068335337417979635,0.006899839339801637,0.00044905165972842923,0.014977666516890031,0.01589440581438925
0.0233572147,0.9907860640921394,0.009213935907860571,0.9820780988458857,0.017921901154114295,0.9861790961382091,0.9731171482688284,0.0,0.017746171937722825,9,9,4.969954577498859e-05,0.009163693295029876,0.009260849187391625,0.000387600198167051,0.017504874171618046,0.018345937416540586
0.0311537409,0.979736308202637,0.02026369179736298,0.9763868669027979,0.023613133097202144,0.9696044623039554,0.964580300354197,0.0,0.007386546530864522,9,9,0.00010399442282809199,0.020157862198421486,0.02037690315623107,0.000370068468084461,0.023250844567491543,0.023972382480276208
0.0362021775,0.9692418883075812,0.03075811169241882,0.9727738402722617,0.02722615972773834,0.9538628324613717,0.9591607604083924,0.0,0.0026484311749861624,9,9,0.0001435724471732201,0.03060709708059561,0.030896326197703328,0.0003485149577461179,0.026866162451338355,0.027575640470910233
0.0420687089,0.9535741764642583,0.04642582353574165,0.9685584643144155,0.0314415356855845,0.9303612646963874,0.9528376964716231,0.0,-0.0025768986501535133,9,9,0.00019106132955638483,0.046234934897650716,0.04660538620061294,0.00033459940485586664,0.031134773501985732,0.031765662615676836
0.0483293024,0.9259173340741599,0.07408266592584012,0.9633075737002575,0.03669242629974245,0.8888760011112399,0.9449613605503864,0.0,0.007917868446535388,9,9,0.00026282872256079565,0.07379440992872263,0.07431261792354046,0.00035948901759673413,0.03632600667674,0.037065079149349124
0.0547144504,0.889757867769088,0.11024213223091195,0.9591884324081157,0.04081156759188431,0.834636801653632,0.9387826486121735,0.0,-0.0033709554163363635,8,9,0.00036110868914977946,0.10990551356761151,0.11060959889390409,0.00034428091593419245,0.04049015207509842,0.04112721921539449
0.0635808794,0.8514768014852319,0.14852319851476814,0.9523211711434549,0.047678828856545064,0.7772152022278478,0.9284817567151824,0.0,0.001678894989949793,8,9,0.00045375124799153384,0.14808723051912773,0.14896580117700875,0.0003232383696768776,0.04734177360658231,0.04802100517312328
0.0738841056,0.783563735497696,0.21643626450230402,0.9443177818901555,0.05568221810984453,0.6753456032465439,0.9164766728352333,0.0,0.0019475189382242779,7,9,0.0006533073604443293,0.21582704850839632,0.21706634449600326,0.0002971127842435169,0.05539637352603615,0.05597639112023609
0.0858569606,0.725252802747472,0.27474719725252805,0.9352815606471845,0.06471843935281552,0.587879204121208,0.9029223409707766,0.0,0.0027377163788330724,7,9,0.0008042289314689361,0.27403805592628605,0.27567355457659776,0.00031883437577180147,0.06440356079596447,0.06502980788303521
0.0925524149,0.7001733363316,0.29982666366840005,0.930917867357488,0.06908213264251195,0.5502600044973999,0.896376801036232,0.0,-0.002042084361512578,7,9,0.0009526118854918617,0.2988818103445152,0.3006509623268236,0.0003085738331482759,0.06877804731221952,0.06939856997268097
0.1,0.6812197365211358,0.31878026347886423,0.9243301340900318,0.07566986590996816,0.5218296047817038,0.8864952011350479,0.0,0.003773766071956545,7,9,0.0012133105373283257,0.3175950688240493,0.32003805546628616,0.0003255574047361155,0.0753830392461696,0.07601623390650442
0.143844989,0.537673604623264,0.46232639537673603,0.8918016010819839,0.10819839891801608,0.30651040693489595,0.837702401622976,0.0,0.0016650546573062793,6,9,0.0032611826744483926,0.459254054074126,0.46572368600942976,0.00039259681453526724,0.10778357225549767,0.1085644362476891
0.206913808,0.425834139074992,0.574165860925008,0.8424986682416801,0.15750133175831993,0.138751208612488,0.7637480023625199,0.0,0.005418447710806801,6,9,0.004202687130233886,0.5700411676329217,0.5786597062134029,0.0005427543501606727,0.1569391130972755,0.15801115575322175
0.335981829,0.5034138716325279,0.49658612836747207,0.7407237359260961,0.2592762640739039,0.25512080744879195,0.611085603889144,0.0,0.007303776324532655,6,9,0.007842331935552725,0.48900383510996165,0.5045361016213055,0.0009063634742376312,0.258347560083191,0.2601345680653209
