p,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
3.35981829e-05,1.0,0.0,0.9999987330044521,1.2669955479216455e-06,1.0,0.9999980995066783,0.0,-18.586177585542423,9,9,1.533185187855831e-08,0.0,3.333333298272123e-08,0.005942087695779165,1.0576537283490948e-06,0.009274614307253893
0.000615848211,0.9999951383125486,4.861687451396257e-06,0.9991226597221067,0.0008773402778933237,0.999992707468823,0.9986839895831601,0.0,0.4673654419907468,9,9,1.5343304398719847e-07,4.731539952729236e-06,5.030641616499132e-06,0.00162549291654577,6.212259702209622e-07,0.0030860642354060986
0.0112883789,0.9976439343035608,0.0023560656964392024,0.991519600084804,0.008480399915196002,0.9964659014553411,0.9872794001272059,0.0,0.002082702516943801,9,9,9.672317198857141e-06,0.0023462649365373345,0.002365443513945511,0.0006966536021935337,0.007803798695295341,0.009129080335375886
0.0206130785,0.989121696108783,0.010878303891217023,0.9846128641538714,0.015387135846128608,0.9836825441631745,0.9769192962308071,0.0,-0.005415467616652132,9,9,3.8765861755156857e-05,0.010840042184933,0.010916515890834866,0.00044905165972842923,0.014977666516890031,0.01589440581438925
0.0233572147,0.9831167361688326,0.01688326383116745,0.9820780988458857,0.017921901154114295,0.9746751042532489,0.9731171482688284,0.0,0.017746171937722825,9,9,4.647600812398191e-05,0.01683808383161922,0.016930840044024918,0.000387600198167051,0.017504874171618046,0.018345937416540586
0.0311537409,0.9585867524141326,0.041413247585867397,0.9763868669027979,0.023613133097202144,0.9378801286211987,0.964580300354197,0.0,0.007386546530864522,9,9,7.868536928631505e-05,0.04133196246668033,0.04148891670511093,0.000370068468084461,0.023250844567491543,0.023972382480276208
0.0362021775,0.9402342272643244,0.059765772735675626,0.9727738402722617,0.02722615972773834,0.9103513408964866,0.9591607604083924,0.0,0.0026484311749861624,9,9,0.00010938483755705309,0.05965156740348432,0.05986367940136328,0.0003485149577461179,0.026866162451338355,0.027575640470910233
0.0420687089,0.9074085342592481,0.09259146574075194,0.9685584643144155,0.0314415356855845,0.8611128013888719,0.9528376964716231,0.0,-0.0025768986501535133,9,9,0.00013051531804770104,0.09244578040887545,0.0927213217394535,0.00033459940485586664,0.031134773501985732,0.031765662615676836
0.0483293024,0.883230401167696,0.11676959883230398,0.9633075737002575,0.03669242629974245,0.8248456017515439,0.9449613605503864,0.0,0.007917868446535388,9,9,0.000184417512784165,0.11658978016743574,0.11696603616367313,0.00035948901759673413,0.03632600667674,0.037065079149349124
0.0547144504,0.8631573347017599,0.13684266529824007,0.9591884324081157,0.04081156759188431,0.79473600205264,0.9387826486121735,0.0,-0.0033709554163363635,9,9,0.00026163837914055344,0.13654284663457164,0.13707515596258185,0.00034428091593419245,0.04049015207509842,0.04112721921539449
0.0635808794,0.8309530683571359,0.1690469316428641,0.9523211711434549,0.047678828856545064,0.7464296025357038,0.9284817567151824,0.0,0.001678894989949793,9,9,0.00036704891795528196,0.16864507564688255,0.16938239830617607,0.0003232383696768776,0.04734177360658231,0.04802100517312328
0.0738841056,0.7792405355409281,0.2207594644590719,0.9443177818901555,0.05568221810984453,0.668860803311392,0.9164766728352333,0.0,0.0019475189382242779,9,9,0.0006234164052222787,0.22013574179864268,0.2214013204526534,0.0002971127842435169,0.05539637352603615,0.05597639112023609
0.0858569606,0.725737602742624,0.274262397257376,0.9352815606471845,0.06471843935281552,0.5886064041139359,0.9029223409707766,0.0,0.0027377163788330724,9,9,0.0008509913987279172,0.2734717412652825,0.2751620025817134,0.00031883437577180147,0.06440356079596447,0.06502980788303521
0.0925524149,0.7007610696590559,0.29923893034094406,0.930917867357488,0.06908213264251195,0.551141604488584,0.896376801036232,0.0,-0.002042084361512578,9,9,0.0009845246004780402,0.2983138743501947,0.3002572556640941,0.0003085738331482759,0.06877804731221952,0.06939856997268097
0.1,0.6816906698497599,0.3183093301502401,0.9243301340900318,0.07566986590996816,0.5225360047746399,0.8864952011350479,0.0,0.003773766071956545,9,9,0.001184291311190999,0.31709113282908863,0.31938211947284556,0.0003255574047361155,0.0753830392461696,0.07601623390650442
0.143844989,0.537701871289648,0.46229812871035203,0.8918016010819839,0.10819839891801608,0.30655280693447196,0.837702401622976,0.0,0.0016650546573062793,9,9,0.0031834841819588576,0.4594571687387617,0.4657042300096244,0.00039259681453526724,0.10778357225549767,0.1085644362476891
0.206913808,0.42583467240832,0.57416532759168,0.8424986682416801,0.15750133175831993,0.13875200861248,0.7637480023625199,0.0,0.005418447710806801,9,9,0.004069527700168551,0.5703908636294247,0.5782370288842964,0.0005427543501606727,0.1569391130972755,0.15801115575322175
0.335981829,0.503422404965776,0.49657759503422405,0.7407237359260961,0.2592762640739039,0.255133607448664,0.611085603889144,0.0,0.007303776324532655,9,9,0.00841145962320793,0.4897175631028243,0.5059366562739667,0.0009063634742376312,0.258347560083191,0.2601345680653209
