p,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
3.35981829e-05,1.0,0.0,0.9999987330044521,1.2669955479216455e-06,1.0,0.9999980995066783,0.0,-18.586177585542423,9,9,1.979903465353438e-08,0.0,3.333333298272123e-08,0.005942087695779165,1.0576537283490948e-06,0.009274614307253893
0.000615848211,0.9999929688850703,7.031114929723081e-06,0.9991226597221067,0.0008773402778933237,0.9999894533276055,0.9986839895831601,0.0,0.4673654419907468,9,9,1.5212778715768388e-07,6.919509930813916e-06,7.179921594935301e-06,0.00162549291654577,6.212259702209622e-07,0.0030860642354060986
0.0112883789,0.9971657384883427,0.002834261511657332,0.991519600084804,0.008480399915196002,0.9957486077325138,0.9872794001272059,0.0,0.002082702516943801,9,9,1.1397915971917927e-05,0.0028232331984344716,0.002845919531540786,0.0006966536021935337,0.007803798695295341,0.009129080335375886
0.0206130785,0.9805650321943498,0.01943496780565024,0.9846128641538714,0.015387135846128608,0.9708475482915245,0.9769192962308071,0.0,-0.005415467616652132,9,9,3.1418652995496905e-05,0.019404640765953617,0.01946627180533722,0.00044905165972842923,0.014977666516890031,0.01589440581438925
0.0233572147,0.9724878722751212,0.027512127724878765,0.9820780988458857,0.017921901154114295,0.9587318084126819,0.9731171482688284,0.0,0.017746171937722825,9,9,4.081943029471794e-05,0.027471627565283808,0.02755250239114171,0.000387600198167051,0.017504874171618046,0.018345937416540586
0.0311537409,0.94477499255225,0.05522500744775005,0.9763868669027979,0.023613133097202144,0.9171624888283749,0.964580300354197,0.0,0.007386546530864522,9,9,6.443159362108314e-05,0.05516269278170649,0.05528259144717396,0.000370068468084461,0.023250844567491543,0.023972382480276208
0.0362021775,0.9270602673960641,0.07293973260393594,0.9727738402722617,0.02722615972773834,0.890590401094096,0.9591607604083924,0.0,0.0026484311749861624,9,9,9.050568099513173e-05,0.07285066593816003,0.07303315126966856,0.0003485149577461179,0.026866162451338355,0.027575640470910233
0.0420687089,0.9029050676376159,0.09709493236238409,0.9685584643144155,0.0314415356855845,0.8543576014564238,0.9528376964716231,0.0,-0.0025768986501535133,9,9,0.00012437443280647435,0.09696418036369162,0.09721687369449794,0.00033459940485586664,0.031134773501985732,0.031765662615676836
0.0483293024,0.881377601186224,0.11862239881377601,0.9633075737002575,0.03669242629974245,0.8220664017793359,0.9449613605503864,0.0,0.007917868446535388,9,9,0.00017510431078798734,0.11845433481545674,0.11880336947863308,0.00035948901759673413,0.03632600667674,0.037065079149349124
0.0547144504,0.8628165347051681,0.13718346529483194,0.9591884324081157,0.04081156759188431,0.7942248020577519,0.9387826486121735,0.0,-0.0033709554163363635,9,9,0.0002573752534485412,0.13692294263077073,0.13743110262568917,0.00034428091593419245,0.04049015207509842,0.04112721921539449
0.0635808794,0.8312490683541759,0.1687509316458241,0.9523211711434549,0.047678828856545064,0.746873602531264,0.9284817567151824,0.0,0.001678894989949793,9,9,0.00038155850624819744,0.16837098498295688,0.1691310916420225,0.0003232383696768776,0.04734177360658231,0.04802100517312328
0.0738841056,0.7794373355389599,0.22056266446104011,0.9443177818901555,0.05568221810984453,0.6691560033084399,0.9164766728352333,0.0,0.0019475189382242779,9,9,0.0005959322360319617,0.21997262713360705,0.22116885112164478,0.0002971127842435169,0.05539637352603615,0.05597639112023609
0.0858569606,0.725772269408944,0.274227730591056,0.9352815606471845,0.06471843935281552,0.588658404113416,0.9029223409707766,0.0,0.0027377163788330724,9,9,0.0008626353459961005,0.27337215726627845,0.274986834583465,0.00031883437577180147,0.06440356079596447,0.06502980788303521
0.0925524149,0.700772802992272,0.29922719700772804,0.930917867357488,0.06908213264251195,0.5511592044884079,0.896376801036232,0.0,-0.002042084361512578,9,9,0.0009120502335569996,0.2983067703502657,0.3001100556655661,0.0003085738331482759,0.06877804731221952,0.06939856997268097
0.1,0.6817024031829759,0.3182975968170241,0.9243301340900318,0.07566986590996816,0.5225536047744639,0.8864952011350479,0.0,0.003773766071956545,9,9,0.0011836594727373502,0.31707052482929476,0.3193584821397485,0.0003255574047361155,0.0753830392461696,0.07601623390650442
0.143844989,0.537701871289648,0.46229812871035203,0.8918016010819839,0.10819839891801608,0.30655280693447196,0.837702401622976,0.0,0.0016650546573062793,9,9,0.0032497397944403123,0.4593296380733703,0.4654443260122234,0.00039259681453526724,0.10778357225549767,0.1085644362476891
0.206913808,0.42583467240832,0.57416532759168,0.8424986682416801,0.15750133175831993,0.13875200861248,0.7637480023625199,0.0,0.005418447710806801,9,9,0.004276614872201986,0.5699218929674477,0.5784390128822766,0.0005427543501606727,0.1569391130972755,0.15801115575322175
0.335981829,0.503422404965776,0.49657759503422405,0.7407237359260961,0.2592762640739039,0.255133607448664,0.611085603889144,0.0,0.007303776324532655,9,9,0.008568747666909649,0.4890657444426759,0.5059588429404115,0.0009063634742376312,0.258347560083191,0.2601345680653209
