timestamp_utc,backend,phase,event,probability_index,probability,batch_index,batch_shots,shots_remaining_before,shots_remaining_after,clifford_index,depth_index,depth,shots,circuit_dimension,circuit_qudits,circuit_operations,simulator_seconds,dem_compile_seconds,dem_sample_seconds,dem_cache_hit,dem_total_noise_locations,dem_active_noise_locations,dem_detectors,dem_logicals,unpack_seconds,record_seconds,process_seconds,load_seconds,write_seconds,total_seconds,notes
2026-08-08T01:46:55Z,dem,RB_comparison,simulate_depth,8,0.050000000,,10000,,,0,0,0,10000,3,1,2,0.000540618,0.000397250,0.000102872,0,0,0,0,1,,,0.000167312,,,0.000714603,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:55Z,dem,RB_comparison,simulate_depth,8,0.050000000,,10000,,,0,1,2,10000,3,1,34,0.008715243,0.003644897,0.005001197,0,16,16,0,1,,,0.000194382,,,0.008934913,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:55Z,dem,RB_comparison,simulate_depth,8,0.050000000,,10000,,,0,2,4,10000,3,1,54,0.011227799,0.004086501,0.007112605,0,26,26,0,1,,,0.000228856,,,0.011471674,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:55Z,dem,RB_comparison,simulate_depth,8,0.050000000,,10000,,,0,3,6,10000,3,1,82,0.016430352,0.006438297,0.009964173,0,40,40,0,1,,,0.000177221,,,0.016620908,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:55Z,dem,RB_comparison,simulate_depth,8,0.050000000,,10000,,,0,4,10,10000,3,1,162,0.023530474,0.008108041,0.015401815,0,80,80,0,1,,,0.000127928,,,0.023674392,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:55Z,dem,RB_comparison,simulate_depth,8,0.050000000,,10000,,,0,5,14,10000,3,1,250,0.035824322,0.011941240,0.023867223,0,124,124,0,1,,,0.000140622,,,0.035972508,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:55Z,dem,RB_comparison,simulate_depth,8,0.050000000,,10000,,,0,6,18,10000,3,1,326,0.049622615,0.017378781,0.032228215,0,162,162,0,1,,,0.000146293,,,0.049778155,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:55Z,dem,RB_comparison,simulate_depth,8,0.050000000,,10000,,,0,7,20,10000,3,1,370,0.053948933,0.019736658,0.034190906,0,184,184,0,1,,,0.000176158,,,0.054142625,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:56Z,dem,RB_comparison,simulate_depth,8,0.050000000,,10000,,,0,8,22,10000,3,1,414,0.069577450,0.024677623,0.044860434,0,206,206,0,1,,,0.000181078,,,0.069785057,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:56Z,dem,RB_comparison,simulate_depth,8,0.050000000,,10000,,,1,0,0,10000,3,1,2,0.000531922,0.000452554,0.000022593,0,0,0,0,1,,,0.000109144,,,0.000650553,simulated_shots=10001;reference_shot_dropped=1
