p,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
3.35981829e-05,0.9999961830100382,3.816989961769046e-06,0.9999988901037392,1.1098962607869467e-06,0.9999942745150573,0.9999983351556087,0.0,-20.03901506615968,9,9,6.026480747438294e-08,3.746304962581881e-06,3.870589961318949e-06,0.006491139122058186,8.790718832196731e-07,0.010523990081426689
0.000615848211,0.9999157296258426,8.427037415736915e-05,0.9980582639327507,0.0019417360672493444,0.9998735944387641,0.9970873958991261,0.0,0.7584631924666686,9,9,5.122903086837806e-07,8.381362416187699e-05,8.480324915183246e-05,0.0019261139282317607,9.270207321243614e-07,0.0041173842468261255
0.0112883789,0.9921056427456101,0.007894357254389917,0.9923692374096409,0.007630762590359108,0.9881584641184152,0.9885538561144613,0.0,-0.09257928366602006,9,9,1.5499889002582712e-05,0.007878480134548504,0.007909887920901082,0.000596417279267748,0.007055125194515331,0.008191847918081568
0.0206130785,0.9726997682730024,0.02730023172699758,0.984021525493118,0.015978474506881946,0.9590496524095035,0.9760322882396771,0.0,0.024795369238893684,9,9,3.3749513527732895e-05,0.027267715247323028,0.027336011886639876,0.0004684575056434159,0.01555499280445014,0.016483069435169317
0.0233572147,0.9630577617027557,0.0369422382972443,0.9818539015147943,0.018146098485205653,0.9445866425541335,0.9727808522721915,0.0,0.026542937209862293,9,9,3.6736666118881525e-05,0.03690284496430485,0.03697630731023699,0.00039689007131419864,0.017717933902820657,0.018573038747603063
0.0311537409,0.9371132232955345,0.06288677670446552,0.9766784802332151,0.02332151976678487,0.9056698349433017,0.9650177203498227,0.0,-0.002634168920723059,9,9,5.420889817249461e-05,0.0628305672650278,0.06293656870396769,0.00033228057613728844,0.02298092083685738,0.02364401987022656
0.0362021775,0.918940267477264,0.08105973252273602,0.9725358322746417,0.027464167725358313,0.878410401215896,0.9588037484119625,0.0,0.006137184272943335,9,9,6.789271272831268e-05,0.08098871385677958,0.08112435118875666,0.00037021150490796766,0.027076170609238316,0.027827578388390894
0.0420687089,0.9036437342968959,0.09635626570310407,0.968728592312714,0.03127140768728598,0.8554656014453439,0.953092888469071,0.0,-0.004257249036633555,9,9,8.778853454654628e-05,0.09627182837061496,0.09644541770221257,0.0003595094753623641,0.030937268063960688,0.03161945275047216
0.0483293024,0.882382401176176,0.11761759882382405,0.9640042456932908,0.035995754306709205,0.823573601764264,0.9460063685399362,0.0,-0.0044922598836653685,9,9,0.00010931185844789104,0.11750773215825594,0.11772861748938053,0.00032955057852936196,0.035653342310133174,0.036329467476705284
0.0547144504,0.863929601360704,0.13607039863929604,0.9590220670764461,0.040977932923553895,0.7958944020410559,0.938533100614669,0.0,-0.0007573903713537637,9,9,0.00014170518621709594,0.13593119864068814,0.13621855863781449,0.0003411414461333267,0.04064213548691201,0.04130275926697241
0.0635808794,0.844488534888448,0.155511465111552,0.9523449524765505,0.04765504752344951,0.766732802332672,0.9285174287148257,0.0,0.0012660446883878509,9,9,0.00018603616679746824,0.15534160911325057,0.1556998171096686,0.0002897473355532185,0.0473427585665724,0.04794457296055417
0.0738841056,0.812174935211584,0.18782506478841599,0.9444665392220012,0.05553346077799881,0.718262402817376,0.916699808833002,0.0,0.0014405293747362985,9,9,0.00027135682837037934,0.18757023812429766,0.18810361411896387,0.00029262265841322306,0.055250793367492196,0.05582706077506272
0.0858569606,0.7836688021633119,0.21633119783668808,0.9352237739810955,0.06477622601890454,0.6755032032449679,0.9028356609716434,0.0,0.002408462962897997,9,9,0.0003599544555288014,0.21597537917357948,0.216692264499744,0.0003171414616729569,0.06446457535535421,0.06508984788243491
0.0925524149,0.7655205356781281,0.23447946432187194,0.930417067362496,0.06958293263750404,0.648280803517192,0.8956256010437439,0.0,0.0017942105483525733,9,9,0.0003980275791517003,0.23409226432574404,0.23483108031835592,0.0003095778019579663,0.06927522064058111,0.06990790330092106
0.1,0.7335072026649279,0.26649279733507214,0.926325867403408,0.07367413259659195,0.6002608039973919,0.889488801105112,0.0,-0.005041362371325375,9,9,0.0004962978502403465,0.26601870667314614,0.26699206133007947,0.0002786203548514237,0.07342690059906437,0.0739536419271303
0.143844989,0.619663470470032,0.380336529529968,0.8914800010852,0.10851999891480002,0.42949520570504796,0.8372200016277999,0.0,0.0013671389009275725,9,9,0.0009286469584687279,0.37938062553952706,0.38118312152150213,0.00038976121310263767,0.10812437225208966,0.10892059624412742
0.206913808,0.48615840513841596,0.513841594861584,0.843198934901344,0.156801065098656,0.22923760770762397,0.764798402352016,0.0,0.006299108681719824,9,9,0.001136761502051346,0.5127086028729141,0.5148958455177082,0.00046814794526095016,0.15630794510358714,0.15725098509415675
0.335981829,0.414630405853696,0.585369594146304,0.7408176025918239,0.25918239740817606,0.12194560878054396,0.611226403887736,0.0,0.007658873457999994,9,9,0.005057362608751727,0.5805195888614707,0.5905576474277568,0.0010033983401575386,0.25813744808529215,0.26015933606507335
