p,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
3.35981829e-05,0.9999966583750334,3.341624966624046e-06,0.9999988901037392,1.1098962607869467e-06,0.9999949875625501,0.9999983351556087,0.0,-20.03901506615968,9,9,5.937456957471454e-08,3.271274967353577e-06,3.4119749660055376e-06,0.006491139122058186,8.790718832196731e-07,0.010523990081426689
0.000615848211,0.9999349568692505,6.504313074950918e-05,0.9980582639327507,0.0019417360672493444,0.9999024353038756,0.9970873958991261,0.0,0.7584631924666686,9,9,4.941005673662182e-07,6.455983060449366e-05,6.556403319424309e-05,0.0019261139282317607,9.270207321243614e-07,0.0041173842468261255
0.0112883789,0.9972934513337322,0.0027065486662678495,0.9923692374096409,0.007630762590359108,0.9959401770005982,0.9885538561144613,0.0,-0.09257928366602006,9,9,8.659528545440984e-06,0.00269729682636044,0.00271445127952219,0.000596417279267748,0.007055125194515331,0.008191847918081568
0.0206130785,0.9918586454147468,0.008141354585253224,0.984021525493118,0.015978474506881946,0.9877879681221203,0.9760322882396771,0.0,0.024795369238893684,9,9,2.208720838268501e-05,0.008118010798820002,0.008161365251719732,0.0004684575056434159,0.01555499280445014,0.016483069435169317
0.0233572147,0.9895769721042303,0.010423027895769654,0.9818539015147943,0.018146098485205653,0.9843654581563455,0.9727808522721915,0.0,0.026542937209862293,9,9,2.4456226496213076e-05,0.01039715589602841,0.01044740917552597,0.00039689007131419864,0.017717933902820657,0.018573038747603063
0.0311537409,0.9807146721928532,0.019285327807146757,0.9766784802332151,0.02332151976678487,0.9710720082892799,0.9650177203498227,0.0,-0.002634168920723059,9,9,4.874583106469609e-05,0.0192395207676047,0.0193322769266773,0.00033228057613728844,0.02298092083685738,0.02364401987022656
0.0362021775,0.972883500271165,0.02711649972883501,0.9725358322746417,0.027464167725358313,0.9593252504067475,0.9588037484119625,0.0,0.006137184272943335,9,9,7.204766988578214e-05,0.027054994449450132,0.027194004208059872,0.00037021150490796766,0.027076170609238316,0.027827578388390894
0.0420687089,0.9623678017096552,0.03763219829034481,0.968728592312714,0.03127140768728598,0.943551702564483,0.953092888469071,0.0,-0.004257249036633555,9,9,0.00010432161440276185,0.03753440874465593,0.0377411890625882,0.0003595094753623641,0.030937268063960688,0.03161945275047216
0.0483293024,0.9477028325229716,0.052297167477028395,0.9640042456932908,0.035995754306709205,0.9215542487844575,0.9460063685399362,0.0,-0.0044922598836653685,9,9,0.00014887868601411023,0.052153847585128206,0.05244575563554258,0.00032955057852936196,0.035653342310133174,0.036329467476705284
0.0547144504,0.9320458673462079,0.06795413265379213,0.9590220670764461,0.040977932923553895,0.8980688010193119,0.938533100614669,0.0,-0.0007573903713537637,9,9,0.00019099027838833307,0.0677904419887623,0.06815795131842048,0.0003411414461333267,0.04064213548691201,0.04130275926697241
0.0635808794,0.90878933424544,0.09121066575456005,0.9523449524765505,0.04765504752344951,0.86318400136816,0.9285174287148257,0.0,0.0012660446883878509,9,9,0.0002897558667021947,0.09088829775778369,0.0914863990851359,0.0002897473355532185,0.0473427585665724,0.04794457296055417
0.0738841056,0.872468801275312,0.127531198724688,0.9444665392220012,0.05553346077799881,0.808703201912968,0.916699808833002,0.0,0.0014405293747362985,9,9,0.00042168587769552714,0.1270929267290709,0.12795656405376782,0.00029262265841322306,0.055250793367492196,0.05582706077506272
0.0858569606,0.8314272016857279,0.16857279831427208,0.9352237739810955,0.06477622601890454,0.747140802528592,0.9028356609716434,0.0,0.002408462962897997,9,9,0.0005366465152942384,0.16801761965315706,0.1690943556423898,0.0003171414616729569,0.06446457535535421,0.06508984788243491
0.0925524149,0.804660801953392,0.19533919804660804,0.930417067362496,0.06958293263750404,0.706991202930088,0.8956256010437439,0.0,0.0017942105483525733,9,9,0.0005879606502215044,0.1947550700524493,0.1959292353740409,0.0003095778019579663,0.06927522064058111,0.06990790330092106
0.1,0.7718005356153279,0.2281994643846721,0.926325867403408,0.07367413259659195,0.657700803422992,0.889488801105112,0.0,-0.005041362371325375,9,9,0.0006947614646032149,0.2275645203910214,0.2289298110440353,0.0002786203548514237,0.07342690059906437,0.0739536419271303
0.143844989,0.622316803776832,0.37768319622316804,0.8914800010852,0.10851999891480002,0.43347520566524794,0.8372200016277999,0.0,0.0013671389009275725,9,9,0.0009080726965540886,0.3768333402316666,0.3786208175471252,0.00038976121310263767,0.10812437225208966,0.10892059624412742
0.206913808,0.486065071806016,0.513934928193984,0.843198934901344,0.156801065098656,0.22909760770902396,0.764798402352016,0.0,0.006299108681719824,9,9,0.0011188740483085745,0.5127543842057896,0.5150200055164667,0.00046814794526095016,0.15630794510358714,0.15725098509415675
0.335981829,0.414598939187344,0.5854010608126561,0.7408176025918239,0.25918239740817606,0.12189840878101596,0.611226403887736,0.0,0.007658873457999994,9,9,0.005136121278622087,0.5803855515294779,0.5907050394262829,0.0010033983401575386,0.25813744808529215,0.26015933606507335
