p,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
3.35981829e-05,0.9999962183525378,3.7816474621754637e-06,0.9999988901037392,1.1098962607869467e-06,0.9999943275288067,0.9999983351556087,0.0,-20.03901506615968,9,9,6.123940441841881e-08,3.7109624629882987e-06,3.816989961769046e-06,0.006491139122058186,8.790718832196731e-07,0.010523990081426689
0.000615848211,0.9999201372807986,7.986271920135124e-05,0.9980582639327507,0.0019417360672493444,0.999880205921198,0.9970873958991261,0.0,0.7584631924666686,9,9,5.082913209841531e-07,7.933482587330065e-05,8.031519919671215e-05,0.0019261139282317607,9.270207321243614e-07,0.0041173842468261255
0.0112883789,0.9935851279841487,0.006414872015851336,0.9923692374096409,0.007630762590359108,0.990377691976223,0.9885538561144613,0.0,-0.09257928366602006,9,9,1.384199282422639e-05,0.006401643685983616,0.0064274980957250705,0.000596417279267748,0.007055125194515331,0.008191847918081568
0.0206130785,0.9779996722200033,0.02200032777999672,0.984021525493118,0.015978474506881946,0.9669995083300049,0.9760322882396771,0.0,0.024795369238893684,9,9,3.5767006823799384e-05,0.02195989578040114,0.022029821859701662,0.0004684575056434159,0.01555499280445014,0.016483069435169317
0.0233572147,0.9714274562857254,0.028572543714274645,0.9818539015147943,0.018146098485205653,0.957141184428588,0.9727808522721915,0.0,0.026542937209862293,9,9,4.2463469896882625e-05,0.028530154701365187,0.028613407393865895,0.00039689007131419864,0.017717933902820657,0.018573038747603063
0.0311537409,0.9488040485119594,0.05119595148804057,0.9766784802332151,0.02332151976678487,0.9232060727679392,0.9650177203498227,0.0,-0.002634168920723059,9,9,5.839737391512535e-05,0.05113738684862611,0.051251175487488254,0.00033228057613728844,0.02298092083685738,0.02364401987022656
0.0362021775,0.9293189340401439,0.07068106595985613,0.9725358322746417,0.027464167725358313,0.893978401060216,0.9588037484119625,0.0,0.006137184272943335,9,9,7.26453730728959e-05,0.07060799929392003,0.07074728462586061,0.00037021150490796766,0.027076170609238316,0.027827578388390894
0.0420687089,0.9104400008956,0.08955999910440005,0.968728592312714,0.03127140768728598,0.8656600013433999,0.953092888469071,0.0,-0.004257249036633555,9,9,9.193857089723575e-05,0.0894671137719956,0.08965919910340803,0.0003595094753623641,0.030937268063960688,0.03161945275047216
0.0483293024,0.885550401144496,0.11444959885550399,0.9640042456932908,0.035995754306709205,0.8283256017167439,0.9460063685399362,0.0,-0.0044922598836653685,9,9,0.0001157127391204882,0.1143306015233607,0.11455519885444809,0.00032955057852936196,0.035653342310133174,0.036329467476705284
0.0547144504,0.866061868006048,0.133938131993952,0.9590220670764461,0.040977932923553895,0.799092802009072,0.938533100614669,0.0,-0.0007573903713537637,9,9,0.00013568094300243054,0.13379511332871566,0.13406515065934843,0.0003411414461333267,0.04064213548691201,0.04130275926697241
0.0635808794,0.8456325348770081,0.15436746512299193,0.9523449524765505,0.04765504752344951,0.7684488023155119,0.9285174287148257,0.0,0.0012660446883878509,9,9,0.00018754566679389295,0.1541725424582745,0.15455323578780095,0.0002897473355532185,0.0473427585665724,0.04794457296055417
0.0738841056,0.8122266685443998,0.18777333145560016,0.9444665392220012,0.05553346077799881,0.7183400028165999,0.916699808833002,0.0,0.0014405293747362985,9,9,0.00025759925951870363,0.1875384301246157,0.18806041411939586,0.00029262265841322306,0.055250793367492196,0.05582706077506272
0.0858569606,0.7836133354972,0.21638666450279997,0.9352237739810955,0.06477622601890454,0.6754200032457999,0.9028356609716434,0.0,0.002408462962897997,9,9,0.0003710837428235424,0.21602551250641158,0.2167334164993325,0.0003171414616729569,0.06446457535535421,0.06508984788243491
0.0925524149,0.7653429356799041,0.23465706432009592,0.930417067362496,0.06958293263750404,0.648014403519856,0.8956256010437439,0.0,0.0017942105483525733,9,9,0.0004024845968311779,0.23428791232378757,0.23503381098299533,0.0003095778019579663,0.06927522064058111,0.06990790330092106
0.1,0.73349866933168,0.26650133066832005,0.926325867403408,0.07367413259659195,0.60024800399752,0.889488801105112,0.0,-0.005041362371325375,9,9,0.0004832478931788591,0.2660160186731732,0.2669952826633805,0.0002786203548514237,0.07342690059906437,0.0739536419271303
0.143844989,0.619662937136704,0.38033706286329605,0.8914800010852,0.10851999891480002,0.4294944057050559,0.8372200016277999,0.0,0.0013671389009275725,9,9,0.0008841870110554011,0.3794774362052257,0.38124360152089737,0.00038976121310263767,0.10812437225208966,0.10892059624412742
0.206913808,0.48615840513841596,0.513841594861584,0.843198934901344,0.156801065098656,0.22923760770762397,0.764798402352016,0.0,0.006299108681719824,9,9,0.0011618563935495737,0.5127796002055374,0.5150592375160742,0.00046814794526095016,0.15630794510358714,0.15725098509415675
0.335981829,0.414630405853696,0.585369594146304,0.7408176025918239,0.25918239740817606,0.12194560878054396,0.611226403887736,0.0,0.007658873457999994,9,9,0.0055577070189872365,0.5802799515305338,0.5906825540931744,0.0010033983401575386,0.25813744808529215,0.26015933606507335
