p,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
3.35981829e-05,0.9999962536950374,3.746304962581881e-06,0.9999988901037392,1.1098962607869467e-06,0.9999943805425562,0.9999983351556087,0.0,-20.03901506615968,9,9,5.7307710628767505e-08,3.6756199631726716e-06,3.7816474621754637e-06,0.006491139122058186,8.790718832196731e-07,0.010523990081426689
0.000615848211,0.9999220704207793,7.792957922070354e-05,0.9980582639327507,0.0019417360672493444,0.999883105631169,0.9970873958991261,0.0,0.7584631924666686,9,9,4.954667364579733e-07,7.747911922528772e-05,7.845511588211451e-05,0.0019261139282317607,9.270207321243614e-07,0.0041173842468261255
0.0112883789,0.994433511715665,0.005566488284335036,0.9923692374096409,0.007630762590359108,0.9916502675734974,0.9885538561144613,0.0,-0.09257928366602006,9,9,1.191971101259501e-05,0.005554197404458061,0.005577754924222411,0.000596417279267748,0.007055125194515331,0.008191847918081568
0.0206130785,0.9807136401928634,0.019286359807136555,0.984021525493118,0.015978474506881946,0.9710704602892953,0.9760322882396771,0.0,0.024795369238893684,9,9,3.055969050809332e-05,0.01925872972741281,0.019316686846833176,0.0004684575056434159,0.01555499280445014,0.016483069435169317
0.0233572147,0.9751664002483359,0.024833599751664104,0.9818539015147943,0.018146098485205653,0.9627496003725039,0.9727808522721915,0.0,0.026542937209862293,9,9,3.936174474039424e-05,0.024795056178716218,0.02487185041794827,0.00039689007131419864,0.017717933902820657,0.018573038747603063
0.0311537409,0.9556768124432319,0.04432318755676812,0.9766784802332151,0.02332151976678487,0.9335152186648478,0.9650177203498227,0.0,-0.002634168920723059,9,9,6.08102093593122e-05,0.044265023557349736,0.044386892676131134,0.00033228057613728844,0.02298092083685738,0.02364401987022656
0.0362021775,0.9406938165930617,0.05930618340693827,0.9725358322746417,0.027464167725358313,0.9110407248895926,0.9588037484119625,0.0,0.006137184272943335,9,9,7.933759845716153e-05,0.0592199187678009,0.059380856046191643,0.00037021150490796766,0.027076170609238316,0.027827578388390894
0.0420687089,0.9225360007746399,0.07746399922536007,0.968728592312714,0.03127140768728598,0.8838040011619599,0.953092888469071,0.0,-0.004257249036633555,9,9,0.00010150645686354615,0.07736639922633604,0.07757928455754044,0.0003595094753623641,0.030937268063960688,0.03161945275047216
0.0483293024,0.9025840009741599,0.09741599902584008,0.9640042456932908,0.035995754306709205,0.8538760014612399,0.9460063685399362,0.0,-0.0044922598836653685,9,9,0.00011580578278102853,0.09729866569368006,0.09753128435802047,0.00032955057852936196,0.035653342310133174,0.036329467476705284
0.0547144504,0.879169601208304,0.12083039879169599,0.9590220670764461,0.040977932923553895,0.8187544018124558,0.938533100614669,0.0,-0.0007573903713537637,9,9,0.00015236877533572667,0.12067716145989509,0.12097235079027652,0.0003411414461333267,0.04064213548691201,0.04130275926697241
0.0635808794,0.8517973348153599,0.1482026651846401,0.9523449524765505,0.04765504752344951,0.7776960022230399,0.9285174287148257,0.0,0.0012660446883878509,9,9,0.00021527627178097989,0.14799022785343113,0.14840853184924807,0.0002897473355532185,0.0473427585665724,0.04794457296055417
0.0738841056,0.8175509351578238,0.18244906484217616,0.9444665392220012,0.05553346077799881,0.7263264027367359,0.916699808833002,0.0,0.0014405293747362985,9,9,0.00028403347570813667,0.18215449417845506,0.1827163288395034,0.00029262265841322306,0.055250793367492196,0.05582706077506272
0.0858569606,0.784039468826272,0.21596053117372804,0.9352237739810955,0.06477622601890454,0.6760592032394079,0.9028356609716434,0.0,0.002408462962897997,9,9,0.0003747032370621479,0.2155701525109651,0.21631524050351428,0.0003171414616729569,0.06446457535535421,0.06508984788243491
0.0925524149,0.7654122690125439,0.2345877309874561,0.930417067362496,0.06958293263750404,0.648118403518816,0.8956256010437439,0.0,0.0017942105483525733,9,9,0.0004284270008923862,0.2341634963250317,0.23501979498313533,0.0003095778019579663,0.06927522064058111,0.06990790330092106
0.1,0.733382935999504,0.266617064000496,0.926325867403408,0.07367413259659195,0.600074403999256,0.889488801105112,0.0,-0.005041362371325375,9,9,0.00048255954881256584,0.26610685600559814,0.26710719732892807,0.0002786203548514237,0.07342690059906437,0.0739536419271303
0.143844989,0.6196512038034879,0.3803487961965121,0.8914800010852,0.10851999891480002,0.4294768057052319,0.8372200016277999,0.0,0.0013671389009275725,9,9,0.0008677511877525418,0.37945106820548935,0.381175100188249,0.00038976121310263767,0.10812437225208966,0.10892059624412742
0.206913808,0.48615840513841596,0.513841594861584,0.843198934901344,0.156801065098656,0.22923760770762397,0.764798402352016,0.0,0.006299108681719824,9,9,0.0011512446912366003,0.5126418508735815,0.5150397815162687,0.00046814794526095016,0.15630794510358714,0.15725098509415675
0.335981829,0.414630405853696,0.585369594146304,0.7408176025918239,0.25918239740817606,0.12194560878054396,0.611226403887736,0.0,0.007658873457999994,9,9,0.00530135485024226,0.5799527408671393,0.5904894874284384,0.0010033983401575386,0.25813744808529215,0.26015933606507335
