p,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
3.35981829e-05,0.9999963243800368,3.6756199631726716e-06,0.9999988901037392,1.1098962607869467e-06,0.9999944865700552,0.9999983351556087,0.0,-20.03901506615968,9,9,6.140888539920512e-08,3.640277463579089e-06,3.746304962581881e-06,0.006491139122058186,8.790718832196731e-07,0.010523990081426689
0.000615848211,0.9999235719540976,7.642804590235475e-05,0.9980582639327507,0.0019417360672493444,0.9998853579311464,0.9970873958991261,0.0,0.7584631924666686,9,9,4.85128443195644e-07,7.59775859068279e-05,7.69535825636547e-05,0.0019261139282317607,9.270207321243614e-07,0.0041173842468261255
0.0112883789,0.9947418242125817,0.005258175787418273,0.9923692374096409,0.007630762590359108,0.9921127363188726,0.9885538561144613,0.0,-0.09257928366602006,9,9,1.166534963533097e-05,0.005246467147535405,0.005269635307303511,0.000596417279267748,0.007055125194515331,0.008191847918081568
0.0206130785,0.9817311201826889,0.018268879817311068,0.984021525493118,0.015978474506881946,0.9725966802740332,0.9760322882396771,0.0,0.024795369238893684,9,9,2.9727287318306572e-05,0.018240319817596884,0.01829913981700859,0.0004684575056434159,0.01555499280445014,0.016483069435169317
0.0233572147,0.9762087295712462,0.02379127042875384,0.9818539015147943,0.018146098485205653,0.9643130943568691,0.9727808522721915,0.0,0.026542937209862293,9,9,3.665565729170266e-05,0.023754775762452218,0.023827765095055686,0.00039689007131419864,0.017717933902820657,0.018573038747603063
0.0311537409,0.9574461550922052,0.04255384490779479,0.9766784802332151,0.02332151976678487,0.9361692326383076,0.9650177203498227,0.0,-0.002634168920723059,9,9,6.192755679089992e-05,0.04249074581509252,0.04261069824055974,0.00033228057613728844,0.02298092083685738,0.02364401987022656
0.0362021775,0.9424127792425389,0.057587220757461144,0.9725358322746417,0.027464167725358313,0.9136191688638082,0.9588037484119625,0.0,0.006137184272943335,9,9,7.723958555317116e-05,0.05752149318478508,0.057672344329943254,0.00037021150490796766,0.027076170609238316,0.027827578388390894
0.0420687089,0.9246533340867998,0.07534666591320016,0.968728592312714,0.03127140768728598,0.8869800011301999,0.953092888469071,0.0,-0.004257249036633555,9,9,0.00010482913100218865,0.07525333258080014,0.07545493257878422,0.0003595094753623641,0.030937268063960688,0.03161945275047216
0.0483293024,0.9061082676055839,0.09389173239441606,0.9640042456932908,0.035995754306709205,0.859162401408376,0.9460063685399362,0.0,-0.0044922598836653685,9,9,0.00013958719042264986,0.093753065729136,0.09403208439301255,0.00032955057852936196,0.035653342310133174,0.036329467476705284
0.0547144504,0.8798533345348,0.12014666546520003,0.9590220670764461,0.040977932923553895,0.8197800018021999,0.938533100614669,0.0,-0.0007573903713537637,9,9,0.00015595777729292135,0.11999876146667915,0.12030515079694845,0.0003411414461333267,0.04064213548691201,0.04130275926697241
0.0635808794,0.8520384014796157,0.14796159852038426,0.9523449524765505,0.04765504752344951,0.7780576022194238,0.9285174287148257,0.0,0.0012660446883878509,9,9,0.00020949959049313294,0.1477402651892641,0.14814807318518586,0.0002897473355532185,0.0473427585665724,0.04794457296055417
0.0738841056,0.81749600182504,0.18250399817496,0.9444665392220012,0.05553346077799881,0.7262440027375601,0.916699808833002,0.0,0.0014405293747362985,9,9,0.0002982468835849455,0.18220577951127562,0.182800702171993,0.00029262265841322306,0.055250793367492196,0.05582706077506272
0.0858569606,0.7839530688271359,0.2160469311728641,0.9352237739810955,0.06477622601890454,0.6759296032407038,0.9028356609716434,0.0,0.002408462962897997,9,9,0.0003778220019468069,0.21567159250995083,0.2164048831692846,0.0003171414616729569,0.06446457535535421,0.06508984788243491
0.0925524149,0.765428269012384,0.23457173098761597,0.930417067362496,0.06958293263750404,0.6481424035185761,0.8956256010437439,0.0,0.0017942105483525733,9,9,0.0003815796636256801,0.2342380563242861,0.23495400298379324,0.0003095778019579663,0.06927522064058111,0.06990790330092106
0.1,0.7334165359991681,0.2665834640008319,0.926325867403408,0.07367413259659195,0.600124803998752,0.889488801105112,0.0,-0.005041362371325375,9,9,0.00048654092101411544,0.2660923920057427,0.2670260666630728,0.0002786203548514237,0.07342690059906437,0.0739536419271303
0.143844989,0.6196517371368159,0.38034826286318413,0.8914800010852,0.10851999891480002,0.4294776057052239,0.8372200016277999,0.0,0.0013671389009275725,9,9,0.0008592680507783531,0.37946188420538124,0.3811396015219374,0.00038976121310263767,0.10812437225208966,0.10892059624412742
0.206913808,0.48615840513841596,0.513841594861584,0.843198934901344,0.156801065098656,0.22923760770762397,0.764798402352016,0.0,0.006299108681719824,9,9,0.0011408724717430908,0.5126344482069888,0.5149205068507949,0.00046814794526095016,0.15630794510358714,0.15725098509415675
0.335981829,0.414630405853696,0.585369594146304,0.7408176025918239,0.25918239740817606,0.12194560878054396,0.611226403887736,0.0,0.007658873457999994,9,9,0.005414430073472664,0.5801744155315891,0.5905421594279116,0.0010033983401575386,0.25813744808529215,0.26015933606507335
