p,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
3.35981829e-05,0.999998708000013,1.2919999869964727e-06,0.9999988901037392,1.1098962607869467e-06,0.9999980620000194,0.9999983351556087,0.0,-20.03901506615968,9,9,4.5271121550292515e-08,1.2579999874029468e-06,1.359999986405569e-06,0.006491139122058186,8.790718832196731e-07,0.010523990081426689
0.000615848211,0.9999760764953267,2.3923504673284413e-05,0.9980582639327507,0.0019417360672493444,0.9999641147429901,0.9970873958991261,0.0,0.7584631924666686,9,9,2.543056892726191e-07,2.3648725113623037e-05,2.4152863258408708e-05,0.0019261139282317607,9.270207321243614e-07,0.0041173842468261255
0.0112883789,0.9994189332142606,0.0005810667857394369,0.9923692374096409,0.007630762590359108,0.999128399821391,0.9885538561144613,0.0,-0.09257928366602006,9,9,3.3711128604839475e-06,0.0005775964918279763,0.0005842633801572683,0.000596417279267748,0.007055125194515331,0.008191847918081568
0.0206130785,0.9986788749332112,0.0013211250667888308,0.984021525493118,0.015978474506881946,0.9980183123998168,0.9760322882396771,0.0,0.024795369238893684,9,9,8.886689746598637e-06,0.0013116729036831388,0.001330089669899146,0.0004684575056434159,0.01555499280445014,0.016483069435169317
0.0233572147,0.9984087107492462,0.0015912892507538023,0.9818539015147943,0.018146098485205653,0.9976130661238694,0.9727808522721915,0.0,0.026542937209862293,9,9,9.924239747785001e-06,0.001581148584188452,0.0016006263446603519,0.00039689007131419864,0.017717933902820657,0.018573038747603063
0.0311537409,0.997483900985161,0.0025160990148389573,0.9766784802332151,0.02332151976678487,0.9962258514777415,0.9650177203498227,0.0,-0.002634168920723059,9,9,1.9857824770450988e-05,0.0024980207750197048,0.002535814419441871,0.00033228057613728844,0.02298092083685738,0.02364401987022656
0.0362021775,0.9967551129324489,0.0032448870675511055,0.9725358322746417,0.027464167725358313,0.9951326693986733,0.9588037484119625,0.0,0.006137184272943335,9,9,2.6730826650584546e-05,0.003219062863809303,0.003272697423272981,0.00037021150490796766,0.027076170609238316,0.027827578388390894
0.0420687089,0.9957628251223717,0.004237174877628314,0.968728592312714,0.03127140768728598,0.9936442376835576,0.953092888469071,0.0,-0.004257249036633555,9,9,3.4716084091819e-05,0.00420218119317815,0.004270941909290577,0.0003595094753623641,0.030937268063960688,0.03161945275047216
0.0483293024,0.9944013530393199,0.0055986469606801315,0.9640042456932908,0.035995754306709205,0.9916020295589798,0.9460063685399362,0.0,-0.0044922598836653685,9,9,4.374818222460467e-05,0.005553429224465667,0.005638365916949772,0.00032955057852936196,0.035653342310133174,0.036329467476705284
0.0547144504,0.9929308288706916,0.0070691711293083825,0.9590220670764461,0.040977932923553895,0.9893962433060375,0.938533100614669,0.0,-0.0007573903713537637,8,9,5.7775003079442966e-05,0.007010556625894382,0.007127633761523824,0.0003411414461333267,0.04064213548691201,0.04130275926697241
0.0635808794,0.9903041400969587,0.009695859903041337,0.9523449524765505,0.04765504752344951,0.9854562101454379,0.9285174287148257,0.0,0.0012660446883878509,6,9,8.078264830934605e-05,0.009614592383854087,0.009779826568868444,0.0002897473355532185,0.0473427585665724,0.04794457296055417
0.0738841056,0.986346225469871,0.013653774530128948,0.9444665392220012,0.05553346077799881,0.9795193382048067,0.916699808833002,0.0,0.0014405293747362985,6,9,0.00010936895847088956,0.01354426413122399,0.013759968769066955,0.00029262265841322306,0.055250793367492196,0.05582706077506272
0.0858569606,0.9806297041937029,0.019370295806297122,0.9352237739810955,0.06477622601890454,0.9709445562905544,0.9028356609716434,0.0,0.002408462962897997,5,9,0.00017080694526917255,0.01920953772790457,0.01955626791110389,0.0003171414616729569,0.06446457535535421,0.06508984788243491
0.0925524149,0.9764501002354989,0.02354989976450106,0.930417067362496,0.06958293263750404,0.9646751503532485,0.8956256010437439,0.0,0.0017942105483525733,5,9,0.00023085146255086,0.023341866966581394,0.023777771015555657,0.0003095778019579663,0.06927522064058111,0.06990790330092106
0.1,0.9708202242917977,0.029179775708202293,0.926325867403408,0.07367413259659195,0.9562303364376966,0.889488801105112,0.0,-0.005041362371325375,5,9,0.00028397717899320967,0.02890931837757338,0.029486714585132905,0.0002786203548514237,0.07342690059906437,0.0739536419271303
0.143844989,0.9186245341470879,0.08137546585291211,0.8914800010852,0.10851999891480002,0.8779368012206319,0.8372200016277999,0.0,0.0013671389009275725,4,9,0.000848889218060015,0.0805085431949146,0.08220341251129931,0.00038976121310263767,0.10812437225208966,0.10892059624412742
0.206913808,0.7684373356489599,0.23156266435104012,0.843198934901344,0.156801065098656,0.6526560034734399,0.764798402352016,0.0,0.006299108681719824,3,9,0.0031739349428546145,0.22837866438288013,0.23496110698372233,0.00046814794526095016,0.15630794510358714,0.15725098509415675
0.335981829,0.579300270873664,0.420699729126336,0.7408176025918239,0.25918239740817606,0.3689504063104959,0.611226403887736,0.0,0.007658873457999994,3,9,0.010303300999215578,0.4108593878914061,0.4315469610178637,0.0010033983401575386,0.25813744808529215,0.26015933606507335
