timestamp_utc,backend,phase,event,probability_index,probability,batch_index,batch_shots,shots_remaining_before,shots_remaining_after,clifford_index,depth_index,depth,shots,circuit_dimension,circuit_qudits,circuit_operations,simulator_seconds,dem_compile_seconds,dem_sample_seconds,dem_cache_hit,dem_total_noise_locations,dem_active_noise_locations,dem_detectors,dem_logicals,unpack_seconds,record_seconds,process_seconds,load_seconds,write_seconds,total_seconds,notes
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,0,0,0,10000,3,1,2,0.000622910,0.000480926,0.000107891,0,0,0,0,1,,,0.000168393,,,0.000805219,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,0,1,2,10000,3,1,34,0.005438305,0.002211858,0.003205899,0,16,16,0,1,,,0.000106669,,,0.005551696,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,0,2,4,10000,3,1,54,0.008185070,0.002941336,0.005218947,0,26,26,0,1,,,0.000147415,,,0.008339968,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,0,3,6,10000,3,1,82,0.011790713,0.004315093,0.007455672,0,40,40,0,1,,,0.000113171,,,0.011911327,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,0,4,10,10000,3,1,162,0.023115637,0.008391763,0.014710578,0,80,80,0,1,,,0.000111738,,,0.023234388,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,0,5,14,10000,3,1,250,0.045915537,0.015969222,0.029928231,0,124,124,0,1,,,0.000174675,,,0.046102395,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,0,6,18,10000,3,1,326,0.062353741,0.022956701,0.039373707,0,162,162,0,1,,,0.000157703,,,0.062524910,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,0,7,20,10000,3,1,370,0.070662482,0.025437791,0.045204292,0,184,184,0,1,,,0.000185866,,,0.070863627,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,0,8,22,10000,3,1,414,0.064911844,0.024076766,0.040814379,0,206,206,0,1,,,0.000141663,,,0.065072002,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,1,0,0,10000,3,1,2,0.000370249,0.000332239,0.000021791,0,0,0,0,1,,,0.000118350,,,0.000496134,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,1,1,2,10000,3,1,26,0.004416753,0.001723439,0.002679077,0,12,12,0,1,,,0.000113551,,,0.004536987,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,1,2,4,10000,3,1,82,0.012502578,0.004050802,0.008435576,0,40,40,0,1,,,0.000127097,,,0.012638060,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,1,3,6,10000,3,1,126,0.019241284,0.006867476,0.012359160,0,62,62,0,1,,,0.000120034,,,0.019375724,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,1,4,10,10000,3,1,210,0.040292668,0.013655163,0.026616586,0,104,104,0,1,,,0.000207116,,,0.040517276,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,1,5,14,10000,3,1,286,0.058228140,0.022040125,0.036154183,0,142,142,0,1,,,0.000164506,,,0.058415379,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,1,6,18,10000,3,1,370,0.073929113,0.027939709,0.045960170,0,184,184,0,1,,,0.000202116,,,0.074146287,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:18Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,1,7,20,10000,3,1,398,0.078299239,0.028671952,0.049592212,0,198,198,0,1,,,0.000194743,,,0.078509350,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,1,8,22,10000,3,1,430,0.086022549,0.031237359,0.054758971,0,214,214,0,1,,,0.000231141,,,0.086268507,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,2,0,0,10000,3,1,2,0.000430161,0.000389765,0.000018084,0,0,0,0,1,,,0.000146924,,,0.000596861,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,2,1,2,10000,3,1,54,0.011012533,0.004024372,0.006968224,0,26,26,0,1,,,0.000163093,,,0.011185355,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,2,2,4,10000,3,1,98,0.019706890,0.006762060,0.012924183,0,48,48,0,1,,,0.000151412,,,0.019869043,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,2,3,6,10000,3,1,154,0.030166986,0.010004748,0.020135138,0,76,76,0,1,,,0.000149568,,,0.030328927,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,2,4,10,10000,3,1,238,0.046481080,0.015317979,0.031143324,0,118,118,0,1,,,0.000181298,,,0.046673829,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,2,5,14,10000,3,1,342,0.066934781,0.025331382,0.041580385,0,170,170,0,1,,,0.000204992,,,0.067158337,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,2,6,18,10000,3,1,394,0.080120961,0.028539516,0.051548976,0,196,196,0,1,,,0.000202878,,,0.080338726,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,2,7,20,10000,3,1,446,0.089138741,0.032370489,0.056741844,0,222,222,0,1,,,0.000206335,,,0.089360434,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,2,8,22,10000,3,1,486,0.097909500,0.035558243,0.062310241,0,242,242,0,1,,,0.000208929,,,0.098136263,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,3,0,0,10000,3,1,2,0.000497817,0.000453725,0.000019726,0,0,0,0,1,,,0.000202778,,,0.000711715,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,3,1,2,10000,3,1,26,0.005390356,0.002262072,0.003107645,0,12,12,0,1,,,0.000151302,,,0.005551065,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,3,2,4,10000,3,1,66,0.012617291,0.004439596,0.008158450,0,32,32,0,1,,,0.000171429,,,0.012798619,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,3,3,6,10000,3,1,114,0.022645782,0.007801485,0.014825522,0,56,56,0,1,,,0.000149549,,,0.022814146,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,3,4,10,10000,3,1,198,0.034627541,0.012151023,0.022458394,0,98,98,0,1,,,0.000196736,,,0.034835588,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,3,5,14,10000,3,1,274,0.056455239,0.019922662,0.036507230,0,136,136,0,1,,,0.000197728,,,0.056663738,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,3,6,18,10000,3,1,366,0.072187240,0.025964831,0.046202271,0,182,182,0,1,,,0.000246028,,,0.072445951,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:19Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,3,7,20,10000,3,1,422,0.080967558,0.033481386,0.047413006,0,210,210,0,1,,,0.000193720,,,0.081188770,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:20Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,3,8,22,10000,3,1,462,0.102076859,0.037249381,0.064792212,0,230,230,0,1,,,0.000223576,,,0.102329669,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:20Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,4,0,0,10000,3,1,2,0.000609224,0.000545265,0.000033552,0,0,0,0,1,,,0.000177210,,,0.000798246,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:20Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,4,1,2,10000,3,1,50,0.011909904,0.004458151,0.007431957,0,24,24,0,1,,,0.000170508,,,0.012089859,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:20Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,4,2,4,10000,3,1,90,0.020028409,0.007067649,0.012902682,0,44,44,0,1,,,0.000205182,,,0.020258388,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:20Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,4,3,6,10000,3,1,126,0.028249866,0.009572272,0.018641266,0,62,62,0,1,,,0.000175287,,,0.028440451,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:20Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,4,4,10,10000,3,1,222,0.044363116,0.015019904,0.029316833,0,110,110,0,1,,,0.000174816,,,0.044552018,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:20Z,dem,RB_comparison,simulate_depth,7,0.037500000,,10000,,,4,5,14,10000,3,1,306,0.065137966,0.023524168,0.041581527,0,152,152,0,1,,,0.000198479,,,0.065352204,simulated_shots=10001;reference_shot_dropped=1
