Probability,0.0925524149
Fidelity averages,0.8648113255313009,0.47498371717708743,0.14404615273481652,0.037136806123775346,0.0031938404906268463,nan,nan,nan,nan
Fidelity Standard Deviations,0.0007126785558002293,0.00865004899648508,0.01016810239586882,0.003778411403489682,0.0016840348091702474,nan,nan,nan,nan
Rejected Runs,0.5569236333333333,0.8354047999999998,0.8802426666666668,0.8874910999999999,0.8888556666666667,0.9999986,0.9999988333333332,0.9999988333333333,0.9999982666666669
Rejected Standard Deviations,0.0004815665743753036,0.0021295074140905658,0.0009325607159262596,0.0003670250990509114,0.00028635203664176793,1.4047538337072e-06,1.0979779394510931e-06,1.2931443160775486e-06,1.0306416555673204e-06
