Probability,0.0858569606
Fidelity averages,0.8795559729939987,0.5324683238578739,0.18703546729847298,0.05327223657120512,0.0046447992637515855,0.006961115938086455,0.008708857851275302,0.009153457781147583,0.015529633385614498
Fidelity Standard Deviations,0.0005602096281043491,0.008922603695897499,0.01236967439779934,0.004678881863079885,0.0018608796405404568,0.0041426799338039185,0.004157627376267457,0.004366408665791791,0.006539208276230468
Rejected Runs,0.5317226967787269,0.822747578828491,0.8766775533551068,0.8866042732085463,0.888760277520555,0.9859683386033438,0.9875686751373502,0.9876317752635507,0.996257159180985
Rejected Standard Deviations,0.0005602096281043491,0.008922603695897499,0.01236967439779934,0.004678881863079885,0.0018608796405404568,0.0041426799338039185,0.004157627376267457,0.004366408665791791,0.006539208276230468
