p,lambda,lrb_lambda,rb_p,p_raw,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9,1.2530790269557253e-08,0.0,0.0,0.261035429046315,6.66598555283837e-06,0.6666665916666674
0.0005,0.0005,0.0005,0.0005,0.0001,0.9999983600000165,1.6399999834826318e-06,0.9996154774915201,0.0003845225084798676,0.9999975400000246,0.9994232162372804,0.0,0.0,9,9,1.8708576027465826e-07,1.4279999858146653e-06,1.8198874819352895e-06,0.0016377417390153652,4.785440521888339e-06,0.0033301477946985937
0.001,0.001,0.001,0.001,0.0002,0.9999912067167546,8.793283245434047e-06,0.9992378216876219,0.0007621783123781256,0.9999868100751319,0.9988567325314327,0.0,0.0,9,9,3.10034675053282e-07,8.44987491543936e-06,9.062596575959425e-06,0.0005866886226346336,3.4505004314899774e-06,0.000482214256471294
0.0025,0.0025,0.0025,0.0025,0.0005,0.9999381850160681,6.181498393187379e-05,0.9981082196189179,0.0018917803810820644,0.9999072775241022,0.9971623294283768,0.0,0.0,9,9,6.684130080922477e-07,6.121058983798999e-05,6.24386185256176e-05,0.001484954986083185,0.0003829364149586345,0.003688768498445616
0.005,0.005,0.005,0.005,0.001,0.9997435901449641,0.00025640985503594393,0.9961231772387683,0.003876822761231691,0.9996153852174461,0.9941847658581524,0.0,0.0,9,9,1.7084232974420457e-06,0.0002546180338538484,0.00025804797607554165,0.000995381162260904,4.81381627070121e-06,0.0020966159022338584
0.01,0.01,0.01,0.01,0.002,0.9988246710117533,0.0011753289882466822,0.9922621974107114,0.007737802589288578,0.9982370065176299,0.988393296116067,0.0,0.0,9,9,6.434839158220459e-06,0.0011687363883127189,0.0011817209881828106,0.001371250853409402,0.0025358219906417867,0.005347931879320687
0.025,0.025,0.025,0.025,0.005,0.989993466766732,0.010006533233267945,0.9814065495192678,0.018593450480732243,0.984990200150098,0.9721098242789018,0.0,0.0,9,9,5.171445342015489e-05,0.009955884167107904,0.01005651989943479,0.001269454526192634,0.018007841206588337,0.020583460380832027
0.0375,0.0375,0.0375,0.0375,0.0075,0.9667916003320839,0.03320839966791611,0.9722833576104998,0.027716642389500223,0.950187400498126,0.9584250364157496,0.0,0.0,9,9,0.00013776977039684938,0.033064950549350464,0.03333511966664881,0.00133318648259931,0.026856046451439453,0.029259939547400714
0.05,0.05,0.05,0.05,0.01,0.916954134163792,0.08304586583620799,0.9622880910437858,0.037711908956214235,0.875431201245688,0.9434321365656786,0.0,0.0,9,9,0.00024270896374159308,0.08282124717178756,0.08328714583379515,0.001249015109978936,0.03367831976988352,0.0360911603857551
0.0625,0.0625,0.0625,0.0625,0.0125,0.8599221347341119,0.14007786526588806,0.9545611524543883,0.04543884754561167,0.7898832021011679,0.9318417286815827,0.0,0.0,9,9,0.0003545939170505605,0.1397159452695073,0.1404320839290125,0.0011969782734138382,0.045621819383781806,0.0479966958400331
0.075,0.075,0.075,0.075,0.015,0.8136933351963999,0.18630666480360014,0.9458287845417122,0.05417121545828785,0.7205400027946,0.9187431768125683,0.0,0.0,8,9,0.0006445163506751652,0.18568925680977413,0.1869399874639334,0.0012414175156680856,0.05375750100909166,0.05627186967728127
0.1,0.1,0.1,0.1,0.02,0.713298136200352,0.286701863799648,0.9288928007110719,0.07110719928892806,0.5699472043005279,0.8933392010666079,0.0,0.0,8,9,0.0013509569901769885,0.28532315448010176,0.28789987978766785,0.0012086280874651727,0.0711290872887091,0.07350530059828037
0.15,0.15,0.15,0.15,0.03,0.5957680040423199,0.4042319959576801,0.8956762677099039,0.10432373229009606,0.3936520060634799,0.8435144015648559,0.0,0.0,8,9,0.0033212315896695758,0.40139188931941444,0.4078319319216807,0.0013097877721569503,0.1038467829615322,0.10646798826865359
0.2,0.2,0.2,0.2,0.04,0.479094938542384,0.5209050614576161,0.867011201329888,0.13298879867011204,0.21864240781357597,0.8005168019948319,0.0,0.0,8,9,0.007774883478306652,0.5135904801974286,0.5292034720412986,0.0015382966235272415,0.13590188664098113,0.1388033479453
0.25,0.25,0.25,0.25,0.05,0.459446938738864,0.540553061261136,0.8446202682204641,0.1553797317795359,0.18917040810829597,0.7669304023306961,0.0,0.0,8,9,0.005859228080461866,0.5349623413170431,0.5467740105322598,0.0016519063448638032,0.16795214765381192,0.171146131621872
