p,lambda,lrb_lambda,rb_p,p_raw,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9,1.2163804313892337e-08,0.0,0.0,0.261035429046315,6.66598555283837e-06,0.6666665916666674
0.0005,0.0005,0.0005,0.0005,0.0001,0.9999976422700235,2.3577299764765414e-06,0.9996154774915201,0.0003845225084798676,0.9999964634050353,0.9994232162372804,0.0,0.0,9,9,1.8385902249995893e-07,2.1843674781196754e-06,2.5433199745128476e-06,0.0016377417390153652,4.785440521888339e-06,0.0033301477946985937
0.001,0.001,0.001,0.001,0.0002,0.999987803520122,1.2196479878046063e-05,0.9992378216876219,0.0007621783123781256,0.9999817052801829,0.9988567325314327,0.0,0.0,9,9,3.1504795166708285e-07,1.1865149881273851e-05,1.2489899875123278e-05,0.0005866886226346336,3.4505004314899774e-06,0.000482214256471294
0.0025,0.0025,0.0025,0.0025,0.0005,0.9999181011208189,8.189887918108596e-05,0.9981082196189179,0.0018917803810820644,0.9998771516812284,0.9971623294283768,0.0,0.0,9,9,7.682800743003603e-07,8.114474585518838e-05,8.264324917350852e-05,0.001484954986083185,0.0003829364149586345,0.003688768498445616
0.005,0.005,0.005,0.005,0.001,0.9996530334517196,0.00034696654828036966,0.9961231772387683,0.003876822761231691,0.9994795501775795,0.9941847658581524,0.0,0.0,9,9,2.173323668043402e-06,0.00034475791005250667,0.0003493855330062301,0.000995381162260904,4.81381627070121e-06,0.0020966159022338584
0.01,0.01,0.01,0.01,0.002,0.9985329992946701,0.0014670007053299017,0.9922621974107114,0.007737802589288578,0.997799498942005,0.988393296116067,0.0,0.0,9,9,7.402871549920622e-06,0.0014595649054044424,0.0014739672236602664,0.001371250853409402,0.0025358219906417867,0.005347931879320687
0.025,0.025,0.025,0.025,0.005,0.9852962348137044,0.01470376518629557,0.9814065495192678,0.018593450480732243,0.9779443522205565,0.9721098242789018,0.0,0.0,9,9,5.164959705042299e-05,0.014654483693455168,0.014751367959153008,0.001269454526192634,0.018007841206588337,0.020583460380832027
0.0375,0.0375,0.0375,0.0375,0.0075,0.941155829921775,0.058844170078224955,0.9722833576104998,0.027716642389500223,0.9117337448826626,0.9584250364157496,0.0,0.0,9,9,0.00010959492537504998,0.058739140532608765,0.058970158450298425,0.00133318648259931,0.026856046451439453,0.029259939547400714
0.05,0.05,0.05,0.05,0.01,0.8958864010411358,0.10411359895886418,0.9622880910437858,0.037711908956214235,0.8438296015617037,0.9434321365656786,0.0,0.0,9,9,0.0001920682825298832,0.10391778029415559,0.10429395095706058,0.001249015109978936,0.03367831976988352,0.0360911603857551
0.0625,0.0625,0.0625,0.0625,0.0125,0.855976534773568,0.14402346522643195,0.9545611524543883,0.04543884754561167,0.7839648021603519,0.9318417286815827,0.0,0.0,9,9,0.0003436753059251139,0.1436646385633536,0.14435955055640456,0.0011969782734138382,0.045621819383781806,0.0479966958400331
0.075,0.075,0.075,0.075,0.015,0.8137797351955358,0.1862202648044642,0.9458287845417122,0.05417121545828785,0.7206696027933038,0.9187431768125683,0.0,0.0,9,9,0.0006027384071329357,0.18559359814406406,0.1868548247981185,0.0012414175156680856,0.05375750100909166,0.05627186967728127
0.1,0.1,0.1,0.1,0.02,0.7137077361962559,0.28629226380374406,0.9288928007110719,0.07110719928892806,0.5705616042943839,0.8933392010666079,0.0,0.0,9,9,0.0013835226295425256,0.2849284878173817,0.28777288245560445,0.0012086280874651727,0.0711290872887091,0.07350530059828037
0.15,0.15,0.15,0.15,0.03,0.5957722707089439,0.4042277292910561,0.8956762677099039,0.10432373229009606,0.3936584060634159,0.8435144015648559,0.0,0.0,9,9,0.0033622067928839516,0.40077390532559426,0.40756485992435143,0.0013097877721569503,0.1038467829615322,0.10646798826865359
0.2,0.2,0.2,0.2,0.04,0.479094938542384,0.5209050614576161,0.867011201329888,0.13298879867011204,0.21864240781357597,0.8005168019948319,0.0,0.0,9,9,0.008160799506578347,0.513279632200537,0.5294057120392761,0.0015382966235272415,0.13590188664098113,0.1388033479453
0.25,0.25,0.25,0.25,0.05,0.459446938738864,0.540553061261136,0.8446202682204641,0.1553797317795359,0.18917040810829597,0.7669304023306961,0.0,0.0,9,9,0.005465391663248406,0.5352553546474466,0.5457488585425113,0.0016519063448638032,0.16795214765381192,0.171146131621872
