p,lambda,lrb_lambda,rb_p,p_raw,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9,1.1147479884907557e-08,0.0,0.0,0.261035429046315,6.66598555283837e-06,0.6666665916666674
0.0005,0.0005,0.0005,0.0005,0.0001,0.9999963950650361,3.6049349638744843e-06,0.9996154774915201,0.0003845225084798676,0.9999945925975541,0.9994232162372804,0.0,0.0,9,9,1.8727761293649338e-07,3.4119749660055376e-06,3.7816474621754637e-06,0.0016377417390153652,4.785440521888339e-06,0.0033301477946985937
0.001,0.001,0.001,0.001,0.0002,0.9999826332944862,1.736670551377717e-05,0.9992378216876219,0.0007621783123781256,0.9999739499417293,0.9988567325314327,0.0,0.0,9,9,3.1082197420411333e-07,1.7039984204658687e-05,1.7668360448364062e-05,0.0005866886226346336,3.4505004314899774e-06,0.000482214256471294
0.0025,0.0025,0.0025,0.0025,0.0005,0.9998897933311021,0.00011020666889793862,0.9981082196189179,0.0018917803810820644,0.999834689996653,0.9971623294283768,0.0,0.0,9,9,9.564062326911753e-07,0.00010934121223993287,0.00011115264888850174,0.001484954986083185,0.0003829364149586345,0.003688768498445616
0.005,0.005,0.005,0.005,0.001,0.999581511813385,0.0004184881866150514,0.9961231772387683,0.003876822761231691,0.9993722677200773,0.9941847658581524,0.0,0.0,9,9,2.6240018953937953e-06,0.0004161410750665917,0.0004208207035537015,0.000995381162260904,4.81381627070121e-06,0.0020966159022338584
0.01,0.01,0.01,0.01,0.002,0.9983294673167054,0.0016705326832946454,0.9922621974107114,0.007737802589288578,0.997494200975058,0.988393296116067,0.0,0.0,9,9,8.582201866785639e-06,0.0016611744333882017,0.0016785569572144432,0.001371250853409402,0.0025358219906417867,0.005347931879320687
0.025,0.025,0.025,0.025,0.005,0.9776624242233757,0.02233757577662432,0.9814065495192678,0.018593450480732243,0.9664936363350637,0.9721098242789018,0.0,0.0,9,9,4.533342173208288e-05,0.02229195081708054,0.02238314377616868,0.001269454526192634,0.018007841206588337,0.020583460380832027
0.0375,0.0375,0.0375,0.0375,0.0075,0.9325168006748319,0.06748319932516811,0.9722833576104998,0.027716642389500223,0.8987752010122478,0.9584250364157496,0.0,0.0,9,9,8.742821617277803e-05,0.06740319932596817,0.06757128465762058,0.00133318648259931,0.026856046451439453,0.029259939547400714
0.05,0.05,0.05,0.05,0.01,0.892329601076704,0.107670398923296,0.9622880910437858,0.037711908956214235,0.838494401615056,0.9434321365656786,0.0,0.0,9,9,0.0001786418165987412,0.10749725759169416,0.10783908158827579,0.001249015109978936,0.03367831976988352,0.0360911603857551
0.0625,0.0625,0.0625,0.0625,0.0125,0.8558170681084959,0.1441829318915041,0.9545611524543883,0.04543884754561167,0.7837256021627439,0.9318417286815827,0.0,0.0,9,9,0.0003301444554218125,0.14384089456159116,0.14452673988806608,0.0011969782734138382,0.045621819383781806,0.0479966958400331
0.075,0.075,0.075,0.075,0.015,0.8141445351918879,0.1858554648081121,0.9458287845417122,0.05417121545828785,0.721216802787832,0.9187431768125683,0.0,0.0,9,9,0.0006292168348710373,0.18522184348111484,0.18649828080168382,0.0012414175156680856,0.05375750100909166,0.05627186967728127
0.1,0.1,0.1,0.1,0.02,0.7137461361958719,0.2862538638041281,0.9288928007110719,0.07110719928892806,0.5706192042938079,0.8933392010666079,0.0,0.0,9,9,0.001432930405952879,0.28496701581699646,0.2878326371216736,0.0012086280874651727,0.0711290872887091,0.07350530059828037
0.15,0.15,0.15,0.15,0.03,0.5957722707089439,0.4042277292910561,0.8956762677099039,0.10432373229009606,0.3936584060634159,0.8435144015648559,0.0,0.0,9,9,0.003071386304286373,0.401137937321954,0.40712217192877836,0.0013097877721569503,0.1038467829615322,0.10646798826865359
0.2,0.2,0.2,0.2,0.04,0.479094938542384,0.5209050614576161,0.867011201329888,0.13298879867011204,0.21864240781357597,0.8005168019948319,0.0,0.0,9,9,0.007976060452042204,0.5133750348662497,0.5291646453750201,0.0015382966235272415,0.13590188664098113,0.1388033479453
0.25,0.25,0.25,0.25,0.05,0.459446938738864,0.540553061261136,0.8446202682204641,0.1553797317795359,0.18917040810829597,0.7669304023306961,0.0,0.0,9,9,0.005444521558196115,0.5356553333101133,0.5466397812002689,0.0016519063448638032,0.16795214765381192,0.171146131621872
