p,lambda,lrb_lambda,rb_p,p_raw,lrb_fidelity,lrb_error_rate,rb_fidelity,rb_error_rate,lrb_f,rb_f,lrb_a,rb_a,lrb_n_points,rb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,9,1.2826714361208278e-08,0.0,3.333333298272123e-08,0.261035429046315,6.66598555283837e-06,0.6666665916666674
0.0005,0.0005,0.0005,0.0005,0.0001,0.9999966232000338,3.3767999662037695e-06,0.9996154774915201,0.0003845225084798676,0.9999949348000506,0.9994232162372804,0.0,0.0,9,9,1.9021214621851016e-07,3.1856824680431828e-06,3.569592464280902e-06,0.0016377417390153652,4.785440521888339e-06,0.0033301477946985937
0.001,0.001,0.001,0.001,0.0002,0.9999833274270417,1.667257295834279e-05,0.9992378216876219,0.0007621783123781256,0.9999749911405625,0.9988567325314327,0.0,0.0,9,9,3.257104491565447e-07,1.6353533169755075e-05,1.6997062330048607e-05,0.0005866886226346336,3.4505004314899774e-06,0.000482214256471294
0.0025,0.0025,0.0025,0.0025,0.0005,0.9998953504560465,0.00010464954395350556,0.9981082196189179,0.0018917803810820644,0.9998430256840697,0.9971623294283768,0.0,0.0,9,9,9.099896628316781e-07,0.00010355537396444792,0.00010543109394556271,0.001484954986083185,0.0003829364149586345,0.003688768498445616
0.005,0.005,0.005,0.005,0.001,0.9995968109416319,0.00040318905836811414,0.9961231772387683,0.003876822761231691,0.9993952164124479,0.9941847658581524,0.0,0.0,9,9,2.4900867882713707e-06,0.00040079355379207815,0.00040564208914350974,0.000995381162260904,4.81381627070121e-06,0.0020966159022338584
0.01,0.01,0.01,0.01,0.002,0.9983822117661779,0.0016177882338220817,0.9922621974107114,0.007737802589288578,0.9975733176492668,0.988393296116067,0.0,0.0,9,9,8.587439271092112e-06,0.001608673933913285,0.00162535478374648,0.001371250853409402,0.0025358219906417867,0.005347931879320687
0.025,0.025,0.025,0.025,0.005,0.9785720002142799,0.021427999785720075,0.9814065495192678,0.018593450480732243,0.96785800032142,0.9721098242789018,0.0,0.0,9,9,4.335752629272894e-05,0.02138851946611485,0.021473112105268918,0.001269454526192634,0.018007841206588337,0.020583460380832027
0.0375,0.0375,0.0375,0.0375,0.0075,0.933123200668768,0.06687679933123203,0.9722833576104998,0.027716642389500223,0.8996848010031521,0.9584250364157496,0.0,0.0,9,9,9.749407988120251e-05,0.06676791399898767,0.0669663993303361,0.00133318648259931,0.026856046451439453,0.029259939547400714
0.05,0.05,0.05,0.05,0.01,0.8923402677432639,0.10765973225673608,0.9622880910437858,0.037711908956214235,0.838510401614896,0.9434321365656786,0.0,0.0,9,9,0.0001798662770088943,0.10746952425863832,0.10782613225507198,0.001249015109978936,0.03367831976988352,0.0360911603857551
0.0625,0.0625,0.0625,0.0625,0.0125,0.855741868109248,0.14425813189075198,0.9545611524543883,0.04543884754561167,0.783612802163872,0.9318417286815827,0.0,0.0,9,9,0.00032942346273310625,0.14391626522750423,0.14459803588735304,0.0011969782734138382,0.045621819383781806,0.0479966958400331
0.075,0.075,0.075,0.075,0.015,0.81412800185872,0.18587199814127997,0.9458287845417122,0.05417121545828785,0.72119200278808,0.9187431768125683,0.0,0.0,9,9,0.0006025527839354951,0.18530643014693574,0.18644398746889357,0.0012414175156680856,0.05375750100909166,0.05627186967728127
0.1,0.1,0.1,0.1,0.02,0.7137456028625438,0.28625439713745615,0.9288928007110719,0.07110719928892806,0.5706184042938159,0.8933392010666079,0.0,0.0,9,9,0.001422729565615958,0.2847062584862706,0.28754113845792195,0.0012086280874651727,0.0711290872887091,0.07350530059828037
0.15,0.15,0.15,0.15,0.03,0.5957722707089439,0.4042277292910561,0.8956762677099039,0.10432373229009606,0.3936584060634159,0.8435144015648559,0.0,0.0,9,9,0.0030378771885372063,0.40127845998721545,0.4071688065949786,0.0013097877721569503,0.1038467829615322,0.10646798826865359
0.2,0.2,0.2,0.2,0.04,0.479094938542384,0.5209050614576161,0.867011201329888,0.13298879867011204,0.21864240781357597,0.8005168019948319,0.0,0.0,9,9,0.007814045529260365,0.5126372215402943,0.5288613707113862,0.0015382966235272415,0.13590188664098113,0.1388033479453
0.25,0.25,0.25,0.25,0.05,0.459446938738864,0.540553061261136,0.8446202682204641,0.1553797317795359,0.18917040810829597,0.7669304023306961,0.0,0.0,9,9,0.005598464576285509,0.5343929759894036,0.5457497118758361,0.0016519063448638032,0.16795214765381192,0.171146131621872
