timestamp_utc,backend,phase,event,probability_index,probability,batch_index,batch_shots,shots_remaining_before,shots_remaining_after,clifford_index,depth_index,depth,shots,circuit_dimension,circuit_qudits,circuit_operations,simulator_seconds,dem_compile_seconds,dem_sample_seconds,dem_cache_hit,dem_total_noise_locations,dem_active_noise_locations,dem_detectors,dem_logicals,unpack_seconds,record_seconds,process_seconds,load_seconds,write_seconds,total_seconds,notes
2026-06-15T22:02:48Z,dem,RB_comparison,simulate_depth,3,0.002500000,,10000,,,0,0,0,10000,3,1,2,0.028914353,0.023391621,0.000140231,0,0,0,0,1,,,0.000205973,,,0.029128402,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:02:48Z,dem,RB_comparison,simulate_depth,3,0.002500000,,10000,,,0,1,2,10000,3,1,34,0.272731217,0.171212508,0.101497300,0,16,16,0,1,,,0.000161841,,,0.272909970,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:02:48Z,dem,RB_comparison,simulate_depth,3,0.002500000,,10000,,,0,2,4,10000,3,1,54,0.009124909,0.004097640,0.004993176,0,26,26,0,1,,,0.000180356,,,0.009322547,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:02:48Z,dem,RB_comparison,simulate_depth,3,0.002500000,,10000,,,0,3,6,10000,3,1,82,0.012651104,0.005342047,0.007286796,0,40,40,0,1,,,0.000133950,,,0.012804831,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:02:48Z,dem,RB_comparison,simulate_depth,3,0.002500000,,10000,,,0,4,10,10000,3,1,162,0.025434184,0.010075830,0.015327517,0,80,80,0,1,,,0.000141153,,,0.025588992,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:02:48Z,dem,RB_comparison,simulate_depth,3,0.002500000,,10000,,,0,5,14,10000,3,1,250,0.038676859,0.015436611,0.023219560,0,124,124,0,1,,,0.000152374,,,0.038841576,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:02:48Z,dem,RB_comparison,simulate_depth,3,0.002500000,,10000,,,0,6,18,10000,3,1,326,0.057887376,0.025907255,0.031905021,0,162,162,0,1,,,0.000193821,,,0.058119839,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:02:48Z,dem,RB_comparison,simulate_depth,3,0.002500000,,10000,,,0,7,20,10000,3,1,370,0.067507328,0.030413003,0.037015167,0,184,184,0,1,,,0.000167272,,,0.067717789,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:02:48Z,dem,RB_comparison,simulate_depth,3,0.002500000,,10000,,,0,8,22,10000,3,1,414,0.066809798,0.028843201,0.037929838,0,206,206,0,1,,,0.000149719,,,0.066979574,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:02:48Z,dem,RB_comparison,simulate_depth,3,0.002500000,,10000,,,1,0,0,10000,3,1,2,0.000393743,0.000349230,0.000014136,0,0,0,0,1,,,0.000122678,,,0.000526060,simulated_shots=10001;reference_shot_dropped=1
