Probability,0.143844989
Fidelity averages,0.7427152808486376,0.06276725672029855,0.13266314074895844,nan,nan,nan,nan,nan,nan
Fidelity Standard Deviations,0.0019971730808466884,0.012999612128778216,0.06868188624550606,nan,nan,nan,nan,nan,nan
Rejected Runs,0.9113597999999999,0.9868494333333333,0.9999374333333333,0.9999962666666666,0.9999976666666666,0.9999982333333333,0.9999983,0.9999982666666665,0.9999976000000002
Rejected Standard Deviations,0.00026738578870239005,0.00015406009289308466,1.2867746068717e-05,1.7688665548589587e-06,1.795054935710204e-06,1.5423647068249353e-06,1.129896750433494e-06,1.4360439485622186e-06,1.5832456116024318e-06
