timestamp_utc,backend,phase,event,probability_index,probability,batch_index,batch_shots,shots_remaining_before,shots_remaining_after,clifford_index,depth_index,depth,shots,circuit_dimension,circuit_qudits,circuit_operations,simulator_seconds,dem_compile_seconds,dem_sample_seconds,dem_cache_hit,dem_total_noise_locations,dem_active_noise_locations,dem_detectors,dem_logicals,unpack_seconds,record_seconds,process_seconds,load_seconds,write_seconds,total_seconds,notes
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,0,0,0,10000,3,1,2,0.000681100,0.000502387,0.000124161,0,0,0,0,1,,,0.000180627,,,0.000869992,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,0,1,2,10000,3,1,34,0.004723028,0.002092122,0.002615578,0,16,16,0,1,,,0.000110937,,,0.004840698,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,0,2,4,10000,3,1,54,0.007008159,0.002669959,0.004324414,0,26,26,0,1,,,0.000163775,,,0.007178797,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,0,3,6,10000,3,1,82,0.010545056,0.003877161,0.006654250,0,40,40,0,1,,,0.000120625,,,0.010672955,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,0,4,10,10000,3,1,162,0.020534456,0.007469320,0.013051351,0,80,80,0,1,,,0.000116197,,,0.020658327,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,0,5,14,10000,3,1,250,0.031695721,0.011515306,0.020166320,0,124,124,0,1,,,0.000122829,,,0.031826234,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,0,6,18,10000,3,1,326,0.042908182,0.016930755,0.025962659,0,162,162,0,1,,,0.000116196,,,0.043032634,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,0,7,20,10000,3,1,370,0.049755532,0.019990281,0.029750764,0,184,184,0,1,,,0.000132898,,,0.049899000,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,0,8,22,10000,3,1,414,0.054328761,0.021692055,0.032613313,0,206,206,0,1,,,0.000132377,,,0.054470887,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,1,0,0,10000,3,1,2,0.000284871,0.000248123,0.000020559,0,0,0,0,1,,,0.000132016,,,0.000423120,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,1,1,2,10000,3,1,26,0.003637233,0.001537798,0.002084257,0,12,12,0,1,,,0.000116868,,,0.003760472,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,1,2,4,10000,3,1,82,0.009931002,0.003705551,0.006211775,0,40,40,0,1,,,0.000108011,,,0.010045926,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,1,3,6,10000,3,1,126,0.015468107,0.005590697,0.009862964,0,62,62,0,1,,,0.000145962,,,0.015621553,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:46:08Z,dem,RB_comparison,simulate_depth,5,0.010000000,,10000,,,1,4,10,10000,3,1,210,0.025761986,0.009008441,0.016739358,0,104,104,0,1,,,0.000117148,,,0.025886798,simulated_shots=10001;reference_shot_dropped=1
