timestamp_utc,backend,phase,event,probability_index,probability,batch_index,batch_shots,shots_remaining_before,shots_remaining_after,clifford_index,depth_index,depth,shots,circuit_dimension,circuit_qudits,circuit_operations,simulator_seconds,dem_compile_seconds,dem_sample_seconds,dem_cache_hit,dem_total_noise_locations,dem_active_noise_locations,dem_detectors,dem_logicals,unpack_seconds,record_seconds,process_seconds,load_seconds,write_seconds,total_seconds,notes
2026-08-08T01:48:11Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,0,0,10000,3,1,2,0.000685428,0.000504250,0.000107049,0,0,0,0,1,,,0.000140823,,,0.000839246,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:48:11Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,1,2,10000,3,1,34,0.005381748,0.001934178,0.003433625,0,16,16,0,1,,,0.000120585,,,0.005509126,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:48:11Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,2,4,10000,3,1,54,0.008223178,0.002534919,0.005673192,0,26,26,0,1,,,0.000154127,,,0.008384659,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:48:11Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,3,6,10000,3,1,82,0.012465061,0.003823542,0.008628243,0,40,40,0,1,,,0.000145832,,,0.012617554,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:48:11Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,4,10,10000,3,1,162,0.023236782,0.006893859,0.016329248,0,80,80,0,1,,,0.000151633,,,0.023408994,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:48:12Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,5,14,10000,3,1,250,0.034135251,0.010232636,0.023888769,0,124,124,0,1,,,0.000133700,,,0.034276094,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:48:12Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,6,18,10000,3,1,326,0.047242308,0.015499650,0.031728952,0,162,162,0,1,,,0.000128830,,,0.047378713,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:48:12Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,7,20,10000,3,1,370,0.053439248,0.017346846,0.036078866,0,184,184,0,1,,,0.000139510,,,0.053586633,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:48:12Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,0,8,22,10000,3,1,414,0.060192785,0.020071448,0.040096170,0,206,206,0,1,,,0.000126526,,,0.060328027,simulated_shots=10001;reference_shot_dropped=1
2026-08-08T01:48:12Z,dem,RB_comparison,simulate_depth,13,0.200000000,,10000,,,1,0,0,10000,3,1,2,0.000265465,0.000225681,0.000013775,0,0,0,0,1,,,0.000097903,,,0.000369499,simulated_shots=10001;reference_shot_dropped=1
