timestamp_utc,backend,phase,event,probability_index,probability,batch_index,batch_shots,shots_remaining_before,shots_remaining_after,clifford_index,depth_index,depth,shots,circuit_dimension,circuit_qudits,circuit_operations,simulator_seconds,dem_compile_seconds,dem_sample_seconds,dem_cache_hit,dem_total_noise_locations,dem_active_noise_locations,dem_detectors,dem_logicals,unpack_seconds,record_seconds,process_seconds,load_seconds,write_seconds,total_seconds,notes
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,0,0,0,10000,3,1,2,0.000536599,0.000395236,0.000104304,0,0,0,0,1,,,0.000212156,,,0.000756719,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,0,1,2,10000,3,1,34,0.011165689,0.004480852,0.006663346,0,16,16,0,1,,,0.000176378,,,0.011352266,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,0,2,4,10000,3,1,54,0.007280495,0.002739510,0.004527189,0,26,26,0,1,,,0.000136514,,,0.007429493,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,0,3,6,10000,3,1,82,0.010367051,0.003755642,0.006598014,0,40,40,0,1,,,0.000097502,,,0.010471546,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,0,4,10,10000,3,1,162,0.020127193,0.007158479,0.012954879,0,80,80,0,1,,,0.000121997,,,0.020256554,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,0,5,14,10000,3,1,250,0.031728974,0.011486996,0.020228362,0,124,124,0,1,,,0.000131054,,,0.031868323,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,0,6,18,10000,3,1,326,0.043379044,0.015970675,0.027394784,0,162,162,0,1,,,0.000118370,,,0.043505600,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,0,7,20,10000,3,1,370,0.050358238,0.018898675,0.031444885,0,184,184,0,1,,,0.000129431,,,0.050496255,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,0,8,22,10000,3,1,414,0.056368297,0.021310816,0.035041150,0,206,206,0,1,,,0.000145430,,,0.056523065,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,1,0,0,10000,3,1,2,0.000290241,0.000263491,0.000014326,0,0,0,0,1,,,0.000103262,,,0.000399454,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,1,1,2,10000,3,1,26,0.003750032,0.001601582,0.002134674,0,12,12,0,1,,,0.000107500,,,0.003864987,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,1,2,4,10000,3,1,82,0.010732702,0.003878461,0.006840926,0,40,40,0,1,,,0.000116016,,,0.010855661,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:03:02Z,dem,RB_comparison,simulate_depth,6,0.025000000,,10000,,,1,3,6,10000,3,1,126,0.016432465,0.005673033,0.010745547,0,62,62,0,1,,,0.000110766,,,0.016550314,simulated_shots=10001;reference_shot_dropped=1
