timestamp_utc,backend,phase,event,probability_index,probability,batch_index,batch_shots,shots_remaining_before,shots_remaining_after,clifford_index,depth_index,depth,shots,circuit_dimension,circuit_qudits,circuit_operations,simulator_seconds,dem_compile_seconds,dem_sample_seconds,dem_cache_hit,dem_total_noise_locations,dem_active_noise_locations,dem_detectors,dem_logicals,unpack_seconds,record_seconds,process_seconds,load_seconds,write_seconds,total_seconds,notes
2026-06-15T22:04:56Z,dem,RB_comparison,simulate_depth,14,0.250000000,,10000,,,0,0,0,10000,3,1,2,0.000532040,0.000396759,0.000099505,0,0,0,0,1,,,0.000161410,,,0.000701145,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:56Z,dem,RB_comparison,simulate_depth,14,0.250000000,,10000,,,0,1,2,10000,3,1,34,0.006288769,0.002218510,0.004048458,0,16,16,0,1,,,0.000123490,,,0.006420293,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:56Z,dem,RB_comparison,simulate_depth,14,0.250000000,,10000,,,0,2,4,10000,3,1,54,0.011386529,0.003516086,0.007848422,0,26,26,0,1,,,0.000163044,,,0.011559261,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:56Z,dem,RB_comparison,simulate_depth,14,0.250000000,,10000,,,0,3,6,10000,3,1,82,0.017062097,0.005081061,0.011959858,0,40,40,0,1,,,0.000185115,,,0.017257591,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:56Z,dem,RB_comparison,simulate_depth,14,0.250000000,,10000,,,0,4,10,10000,3,1,162,0.032965687,0.009187646,0.023758434,0,80,80,0,1,,,0.000172792,,,0.033148307,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:56Z,dem,RB_comparison,simulate_depth,14,0.250000000,,10000,,,0,5,14,10000,3,1,250,0.049279331,0.013892546,0.035366387,0,124,124,0,1,,,0.000213197,,,0.049504200,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:56Z,dem,RB_comparison,simulate_depth,14,0.250000000,,10000,,,0,6,18,10000,3,1,326,0.066359020,0.020542688,0.045798200,0,162,162,0,1,,,0.000159877,,,0.066529878,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:56Z,dem,RB_comparison,simulate_depth,14,0.250000000,,10000,,,0,7,20,10000,3,1,370,0.074011478,0.023530701,0.050459437,0,184,184,0,1,,,0.000161621,,,0.074185843,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:56Z,dem,RB_comparison,simulate_depth,14,0.250000000,,10000,,,0,8,22,10000,3,1,414,0.080914190,0.024522937,0.056355626,0,206,206,0,1,,,0.000166009,,,0.081097821,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:56Z,dem,RB_comparison,simulate_depth,14,0.250000000,,10000,,,1,0,0,10000,3,1,2,0.000478030,0.000423508,0.000019085,0,0,0,0,1,,,0.000135171,,,0.000623400,simulated_shots=10001;reference_shot_dropped=1
2026-06-15T22:04:56Z,dem,RB_comparison,simulate_depth,14,0.250000000,,10000,,,1,1,2,10000,3,1,26,0.005155749,0.001862848,0.003276831,0,12,12,0,1,,,0.000133508,,,0.005297092,simulated_shots=10001;reference_shot_dropped=1
